index,sex,mstatus,age,children,occupation,education,income,avbal,avtrans,decision
979,M,widowed,60.17,3,education,tertiary,5886.44,13902.8,945.28,None
980,M,single,37.32,0,legal,secondary,3165.87,10009.49,1165.61,None
981,F,married,40.03,1,manuf,postgrad,11411.53,24844.95,1173.63,None
982,F,single,23.67,0,government,postgrad,9211.97,25957.57,2595.54,B
983,F,single,23.83,0,government,secondary,3535.71,16250.07,290.77,B
984,F,divorced,44.83,4,government,professional,6434.98,10797.75,3713.02,None
985,F,single,34.5,0,finance,postgrad,9302.75,19956.82,2997.42,None
986,F,single,23.08,0,medicine,postgrad,9998.06,41793.7,3878.02,None
987,F,divorced,38.21,2,IT,secondary,586.61,18404.74,1580.6,None
988,M,single,35.71,0,manuf,professional,10133.49,49954.49,3796.31,None
989,F,married,51.4,2,manuf,postgrad,2692.48,20954.73,2516.79,None
990,M,married,25.79,0,construct,secondary,2692.48,20954.73,2516.79,A
991,M,single,20.5,0,construct,secondary,2692.48,20954.73,2516.79,None
992,M,single,27.49,0,manuf,postgrad,4899.43,26342.31,2994.99,None
993,F,married,22.13,1,IT,tertiary,3085.8,16657.99,1899.98,A
994,M,divorced,41.86,1,manuf,tertiary,4555.28,39739.32,1969.29,None
995,M,single,23.43,0,medicine,tertiary,11244.15,29928.04,2289.49,B
996,F,divorced,47.56,0,manuf,professional,11143.41,17825.67,3742.27,None
997,F,widowed,56.46,1,manuf,secondary,1049.13,16875.92,507.29,None
998,M,married,42.04,0,manuf,secondary,3377.81,14205.2,652.55,None
999,M,widowed,72.92,1,retired,secondary,1694.83,8837.19,1342.45,None
1000,M,single,27.03,0,finance,tertiary,4106.89,37121.38,1307.05,None
29.037857,M,married,38.614888,3.891294,manuf,tertiary,6230.904535,18944.421567,1803.482425,A
328.576521,F,married,38.046138,2,legal,tertiary,3490.976462,24954.458823,1557.590944,A
181.552097,F,married,42.561986,2.249938,manuf,secondary,1383.01589,12080.6134,961.65581,A
690.335945,M,married,49.560263,2.984924,medicine,postgrad,9773.75329,58177.784097,3591.026569,A
55.388004,F,married,53.399777,1.954931,government,tertiary,4732.170848,13613.165907,1628.738193,A
172.145976,M,married,52.39812,2,manuf,secondary,1282.986564,7811.880263,1497.402048,A
170.294076,M,married,65.32258,0.479221,retired,secondary,2236.796185,16031.168587,1213.505838,A
169.421094,F,married,40.409079,2.968646,retired,tertiary,2512.233142,4333.8928,1454.676853,A
133.041063,F,married,40.233239,0.36708,manuf,tertiary,5573.416942,19945.024445,1176.879095,A
91.170976,F,married,47.449855,0.691907,manuf,tertiary,5829.609256,19906.2398,803.550485,A
232.846255,M,married,40.271615,2.890159,IT,tertiary,4994.661108,22480.004676,2414.001465,A
105.469779,F,married,44.03856,1.225022,legal,tertiary,3289.027891,24729.643591,1300.515794,A
472.00382,M,married,42.493428,2,manuf,secondary,3336.211834,10418.029905,1033.074939,A
423.114942,F,married,35.561178,2,manuf,secondary,2369.99882,19509.345641,1017.962759,A
475.7751,F,married,42.552701,1.468194,manuf,secondary,3466.075721,12543.37298,1793.710935,A
150.943405,F,married,49.7278,0.679935,finance,postgrad,10836.441892,34176.55571,7104.761376,A
404.818708,F,married,38.510154,1.018003,manuf,secondary,2417.917649,11748.640922,471.457487,A
208.615132,F,married,52.999132,0.339767,construct,secondary,8493.834048,14298.244472,1586.044241,A
166.183479,F,married,40.302961,1.261327,IT,tertiary,5876.75604,27461.371209,1157.684796,A
457.483001,M,married,36.626237,1.907281,legal,postgrad,9751.487943,46220.829823,4929.687629,A
576.299824,F,married,31.620997,0.121124,finance,secondary,1162.795031,15995.588644,1210.982359,A
238.641085,F,married,37.309995,0.284428,construct,postgrad,8156.653291,13908.723779,2786.818272,A
192.634731,F,married,35.954583,2.16448,manuf,tertiary,3416.082543,20478.691886,1280.17359,A
305.835451,F,married,43.683414,1.157631,finance,postgrad,11093.345576,33018.255119,4008.072794,A
154.428648,F,married,54.384463,2.581108,manuf,secondary,1469.275274,12133.591342,1208.083932,A
526.034029,F,married,22.698849,0.365306,manuf,tertiary,2971.169152,16984.44313,2073.28155,A
221.494825,F,married,38.387311,3.550315,manuf,secondary,2678.821878,13374.788615,1306.155073,A
218.526086,F,married,27.568498,0.966254,manuf,secondary,1535.811214,12174.925789,883.255012,A
556.210249,F,married,39.928067,2,legal,tertiary,2849.357925,28404.670337,1274.198564,A
664.328198,F,married,41.701276,2.242276,manuf,secondary,2905.506134,18707.799925,1369.816295,A
563.517989,M,married,43.029013,1,manuf,secondary,1578.203203,18241.308233,648.578423,A
211.667746,F,married,54.931976,1.142873,manuf,tertiary,6345.914108,19834.336736,1287.064916,A
480.410854,M,married,43.199899,2.511157,legal,postgrad,13476.63773,38728.644073,3648.974785,A
295.166719,F,married,38.912948,2,IT,tertiary,6095.137224,27125.362745,1335.319963,A
204.631338,F,married,36.538946,2.682843,government,tertiary,3582.94602,20245.622589,1468.196973,A
308.273369,M,married,47.414499,1.054008,finance,tertiary,5834.418709,36343.968692,2512.393932,A
313.742446,F,married,31.37619,1.601031,manuf,secondary,2635.089146,19675.475917,1199.774717,A
420.400057,M,married,63.373198,0.477741,retired,secondary,2144.988628,8828.326619,757.555411,A
462.46436,M,married,35.640165,0,retired,secondary,2227.996205,9849.757088,1622.675345,A
730.031956,M,married,52.669273,2,IT,tertiary,5879.187163,30043.845703,727.717799,A
301.241738,F,married,64.975699,2.773543,manuf,tertiary,4099.377968,20433.119029,1445.311888,A
311.270381,M,married,47.760951,2.363674,retired,tertiary,4208.11089,32819.803603,740.34312,A
302.422209,F,married,59.332728,2.658112,retired,tertiary,4020.236409,20210.814753,1443.822395,A
204.501878,M,married,62.971389,0.510583,retired,secondary,2252.869717,15863.844054,1263.339792,A
198.804832,F,married,52.577689,1,manuf,tertiary,7614.406131,19808.857568,991.289115,A
355.463824,F,married,38.128826,2,manuf,tertiary,3446.126462,16961.443281,1187.418439,A
79.941387,F,married,58.075014,1,retired,tertiary,3754.307848,4539.846332,1970.791515,A
327.321212,M,married,46.137055,1.961182,finance,tertiary,5787.059552,36377.284873,2308.640914,A
495.42911,F,married,42.892387,0.269564,finance,secondary,971.970074,15970.126549,572.710816,A
342.891994,F,married,40.762907,0.870127,legal,secondary,8891.85,42118.33,2018.23,A
652.983601,F,married,43.880106,0.691878,legal,secondary,8813.775614,41140.767486,2826.276093,A
177.05042,F,married,39.212432,2,legal,tertiary,3660.267962,24935.119141,2433.347378,A
437.573553,M,married,43.029142,0.827008,construct,secondary,9299.542306,14976.898156,1678.85479,A
363.603125,M,married,34.109258,1.368158,construct,tertiary,4985.57,10973.46,2729.26,A
363.656357,M,married,47.627554,1.0018,construct,tertiary,4985.57,10973.46,2729.26,A
478.022637,F,married,33.645304,1.077692,manuf,tertiary,3085.951642,16780.786103,1713.053302,A
320.811844,F,married,38.64441,2,IT,tertiary,6120.63103,27236.222251,1444.353273,A
803.39998,F,married,39.573228,2.521094,manuf,tertiary,6002.086469,35266.573926,1516.838754,A
464.668582,F,married,43.229912,2,IT,tertiary,6097.516337,29881.867397,2082.193173,A
643.760895,M,married,45.632381,0.557287,manuf,tertiary,3347.596009,8712.473328,809.36191,A
345.124164,M,married,39.372702,2,manuf,secondary,3983.260834,15702.004777,1108.748833,A
550.531901,F,married,54.731432,2.231186,government,secondary,2285.15286,12977.797867,686.674368,A
690.197181,F,married,44.475031,1.412543,legal,tertiary,9545.58224,28331.488933,1353.383085,A
421.693049,F,married,42.655875,1.239067,legal,tertiary,9781.382716,29911.842771,1469.436637,A
371.076432,F,married,65.414702,2.781253,legal,tertiary,4038.726771,19554.961856,1840.777452,A
248.775404,F,married,41.621957,1.5197,legal,tertiary,3746.66982,25457.756436,2412.099837,A
443.656866,F,married,30.291998,1.718266,legal,tertiary,3428.329638,28893.39793,2394.037202,A
342.912976,F,married,46.697506,0.821168,construct,postgrad,8101.909924,13913.744817,2779.034954,A
495.973543,M,married,44.048415,3.069873,retired,secondary,1926.55,15713.06,875.48,A
349.65868,M,married,49.661617,2.097841,retired,secondary,2060.808353,15751.954921,904.788964,A
319.269511,F,married,32.168405,1.608648,manuf,secondary,2630.940693,19582.777196,1247.56688,A
737.985025,M,married,24.143565,1,IT,secondary,720.772743,8961.746348,1124.39642,A
549.034521,F,married,57.682002,2.292761,government,secondary,2866.342002,12619.202732,727.855321,A
491.255765,M,married,39.067273,2,manuf,tertiary,3198.893202,18939.303669,724.357538,A
551.166655,F,married,57.342963,2.726667,government,secondary,2626.832482,12478.479245,785.570778,A
470.246123,M,married,32.497762,1.635966,manuf,tertiary,4207.848161,8557.468788,1498.366219,A
491.733231,F,married,54.693118,0.475572,education,secondary,7670.192769,41964.69345,2802.759578,A
503.780633,M,married,39.085152,2.755489,manuf,secondary,2029.193835,16066.695246,865.04397,A
652.322121,F,married,42.962855,2.905967,government,secondary,1794.392047,3708.135526,1089.048972,A
579.946799,F,married,55.785435,2,government,secondary,2564.893342,12401.39558,644.939852,A
363.74314,F,married,54.658921,2,IT,tertiary,6907.181856,30056.021579,1907.428309,A
599.767333,M,married,60.143491,2.41758,manuf,secondary,3034.398173,12462.946164,863.644845,A
739.495415,M,married,34.921493,1.87781,government,tertiary,5285.90032,22751.743552,2134.030408,A
716.154037,M,married,43.801014,1.301257,medicine,postgrad,9788.882632,58386.950844,2811.153262,A
612.361675,F,married,59.246114,0.867836,government,secondary,2735.653925,12451.700248,956.923223,A
760.908493,F,married,38.939317,2.402235,legal,tertiary,9221.221227,29259.132864,4056.716689,A
592.102893,M,married,37.450833,1.024853,legal,postgrad,9874.826544,45695.659787,5619.449452,A
522.010985,F,married,39.527024,0.639848,finance,secondary,1200.627034,16016.249833,1209.374682,A
410.938266,F,married,40.935288,1,construct,postgrad,7285.789576,12913.860526,2374.52312,A
501.15632,M,married,58.859155,0.103471,retired,secondary,2249.722418,8181.176956,1135.177054,A
564.521664,F,married,40.184118,2,legal,tertiary,3975.206813,28385.009511,1321.750986,A
729.683579,M,married,45.791582,1,government,tertiary,4983.731727,22134.095642,1497.718411,A
901.342286,F,married,38.60091,2.021426,retired,tertiary,4435.49315,34572.881052,1512.624614,A
727.965298,F,married,40.36777,2,legal,tertiary,9314.032077,30379.449569,3796.370963,A
662.747607,F,married,40.312668,2,construct,tertiary,4199.530054,29124.071077,920.554555,A
603.372994,M,married,26.060474,1,retired,secondary,718.15105,8578.687056,695.065061,A
701.459126,M,married,38.370237,1.753917,medicine,professional,6687.92362,56327.094616,5919.15445,A
758.422864,M,married,38.522995,1,government,tertiary,4987.124293,22010.862207,1498.614367,A
528.526508,M,married,36.094969,0,manuf,secondary,2334.304185,10257.441125,1144.404529,A
797.909709,F,married,44.14982,2.246536,legal,tertiary,10201.125062,28912.91449,4261.583971,A
855.646171,F,married,25.179115,0.630944,IT,tertiary,8175.395507,24129.595722,2031.745067,A
599.457154,M,married,32.890573,0.677361,IT,secondary,1941.199828,9284.42943,1806.324399,A
473.054567,M,married,37.450008,2.556761,legal,postgrad,13492.383434,38596.563292,3778.502775,A
793.659838,M,married,39.426904,2,IT,secondary,2120.329998,21093.846944,1236.771418,A
633.78959,F,married,56.745493,1,IT,secondary,931.115583,23376.304063,1943.768752,A
366.78292,F,married,42.053069,1.706676,finance,secondary,753.274526,15709.5547,857.099149,A
798.947744,F,married,31.790226,2.218369,legal,tertiary,9517.035748,28517.742328,4356.545137,A
940.266535,M,married,38.892451,0.710683,construct,secondary,1944.20921,20974.337864,2122.368073,A
813.168368,M,married,45.119241,2.360227,manuf,tertiary,2893.052517,18576.459126,1319.677097,A
780.490043,F,married,28.803183,0,IT,tertiary,9496.100298,25520.866435,1956.400747,A
766.814809,F,married,36.072946,1.362918,legal,professional,4216.281273,68307.374171,7252.098768,A
887.310598,M,married,43.922851,1,construct,secondary,8939.07881,14801.066437,1632.313637,A
863.691927,M,married,32.575182,2.897963,legal,postgrad,13657.348288,46183.716661,4335.732103,A
217.180887,M,married,35.100622,1,legal,postgrad,10041.677994,46368.299433,4628.71191,A
324.87219,F,married,51.049255,1.146502,legal,tertiary,3486.60962,24637.973614,967.937458,A
905.421194,F,married,37.895988,1.173665,manuf,tertiary,7416.889362,23207.024423,2058.988313,A
408.385023,M,married,45.077085,2,manuf,secondary,3327.579437,10557.693101,983.081003,A
668.428075,F,married,33.917621,0.598051,manuf,secondary,1053.741977,12225.55395,1117.057248,A
869.731458,F,married,34.483211,1.437939,construct,secondary,8968.850238,16843.829276,2058.699143,A
417.256728,F,married,43.556705,2,legal,tertiary,3892.047723,27261.862802,1328.54436,A
606.205202,F,married,36.247725,2,manuf,secondary,2662.269106,11809.193951,284.052773,A
875.983249,F,married,65.885023,1.401207,retired,tertiary,3166.395982,4557.887797,1385.809702,A
884.536639,M,married,41.373531,1,construct,secondary,8784.716483,14856.616492,1699.104602,A
857.255041,F,married,25.317898,1.583016,IT,tertiary,7767.352244,25152.261203,2129.109994,A
561.256852,F,married,47.324951,1.006074,education,secondary,8413.195601,41948.713027,2407.627348,A
371.947149,F,married,48.285919,1,education,secondary,917.728722,16920.762694,627.768096,A
982.198989,F,married,28.561115,0.387531,legal,tertiary,2940.696618,20818.156442,2634.897316,A
840.320307,F,married,59.600447,0.84309,government,tertiary,3953.753924,20782.661675,1233.275129,A
762.529773,M,married,40.580736,1.086244,finance,tertiary,5701.386145,36305.091462,1382.330656,A
752.849824,M,married,37.157776,2.082567,legal,postgrad,15400.709189,40726.36201,2191.543475,A
327.006577,M,married,43.408037,1.050781,medicine,postgrad,9687.514689,54905.924177,2758.212813,A
869.300658,F,married,32.029815,1.205483,construct,secondary,2079.785109,20981.347104,1460.86605,A
762.922162,M,married,26.03792,1.707156,construct,secondary,3781.834841,16611.067603,1314.450868,A
51.945751,M,married,32.723308,3.927529,manuf,tertiary,4453.676044,16827.376975,1881.791802,A
100.63076,F,married,43.822663,1.273782,legal,tertiary,3297.09497,24854.343602,1205.209403,A
161.282253,F,married,51.282885,2.979095,manuf,secondary,1376.545763,12096.070369,1064.602424,A
449.188996,M,married,28.431086,2.994975,medicine,postgrad,9717.605194,55505.02727,3965.781876,A
48.556965,F,married,49.99254,1.911893,government,tertiary,5067.949572,13761.313629,1628.310556,A
75.543491,M,married,57.734089,2,manuf,secondary,1307.251162,7609.729838,1374.197922,A
107.806341,M,married,63.710304,0.728789,retired,secondary,2266.094078,16080.407486,1198.267792,A
78.393885,F,married,40.447627,2.937783,retired,tertiary,2512.984249,4446.891884,1798.939653,A
96.130013,F,married,39.433383,0.067374,manuf,tertiary,5566.511322,19926.854138,1072.783805,A
155.387797,F,married,54.114008,1.044018,manuf,tertiary,6397.380057,19823.930963,859.720707,A
137.51499,M,married,44.45495,2.987935,IT,tertiary,4838.574281,22276.295863,2500.188334,A
125.982287,F,married,47.219117,1.050635,legal,tertiary,3275.871898,24576.058889,1413.423158,A
257.397698,M,married,41.703363,2,manuf,secondary,3307.492922,10606.52904,1151.441288,A
345.07395,F,married,37.767882,2,manuf,secondary,2328.314131,19509.974955,1060.72964,A
361.777017,F,married,47.35328,1.858591,manuf,secondary,3504.412751,12662.387736,1911.376199,A
189.866274,F,married,50.49938,1.359871,finance,postgrad,10493.602314,33073.55466,3147.219461,A
293.148043,F,married,39.222928,1.000324,manuf,secondary,2417.841389,11612.529671,399.929593,A
364.608794,F,married,54.925867,1.226511,construct,secondary,8460.771209,14416.152617,1431.320755,A
168.640837,F,married,40.282291,1.261327,IT,tertiary,5944.597679,27101.179067,1079.1848,A
565.835977,M,married,35.606717,1,legal,postgrad,10119.564936,46442.178647,4142.056593,A
446.430516,F,married,31.481852,0.683471,finance,secondary,1244.533737,16041.884153,1211.00236,A
195.330249,F,married,41.941436,0.487956,construct,postgrad,8116.39484,13913.038326,2730.859953,A
192.960449,F,married,35.94912,2.16448,manuf,tertiary,4172.01263,20583.928636,1458.89222,A
221.620022,F,married,41.754096,1.024847,finance,postgrad,11142.811706,33447.903151,4789.925252,A
210.554079,F,married,30.688865,0.472964,manuf,secondary,1515.703801,12189.928097,943.003436,A
338.987465,F,married,23.121938,0.133448,manuf,tertiary,2883.61928,17089.779497,2162.136518,A
220.011949,F,married,38.322763,3.797783,manuf,secondary,2792.794165,13399.080642,1503.785537,A
222.422962,F,married,28.489323,0.933647,manuf,secondary,1535.643014,12202.32877,921.801037,A
452.786352,F,married,40.249195,2,construct,tertiary,3977.86738,28405.747884,1325.660178,A
548.765539,M,married,42.960992,2.058698,manuf,tertiary,2873.188594,18770.649285,1334.302437,A
248.74518,M,married,42.883046,1.459702,manuf,secondary,2689.698785,18614.193176,872.959605,A
205.588218,F,married,49.683895,0.285746,manuf,tertiary,5560.1607,19975.204451,1359.33662,A
351.003226,M,married,43.331127,2.783326,legal,postgrad,13516.280878,38589.83155,3564.982912,A
238.273139,F,married,39.106657,1.48941,IT,tertiary,5944.904175,27489.234584,1409.190465,A
215.163325,F,married,38.662325,2.466274,manuf,tertiary,3403.594796,20217.725626,1458.493311,A
305.542158,M,married,48.918303,1.963278,finance,tertiary,5937.005452,36333.446255,3098.847669,A
290.727052,F,married,31.519962,1.361239,manuf,secondary,2631.415629,19707.010186,1308.820221,A
331.009671,M,married,65.947516,0.727245,retired,secondary,1999.713107,8918.317738,779.137687,A
403.312803,M,married,33.97367,0.307573,retired,secondary,2075.670132,9421.927147,1791.702078,A
377.280558,M,married,52.291288,2,IT,tertiary,5898.715145,29782.969334,855.200542,A
299.592849,F,married,66.858178,2.922577,retired,tertiary,3994.524358,20163.601658,1445.405318,A
310.829199,M,married,38.506573,1.727348,retired,tertiary,3687.775698,33243.536372,1737.433784,A
248.506,F,married,33.760706,2.658112,manuf,tertiary,4002.567697,20539.893933,1448.950541,A
268.865633,M,married,66.535625,0.260695,retired,secondary,2229.288869,15850.48551,1300.854627,A
253.905266,F,married,51.716709,1,manuf,tertiary,7768.000199,20011.744044,1153.113369,A
609.079013,M,married,35.230625,1.740685,construct,secondary,3804.045886,16601.454702,1269.297399,A
93.146553,F,married,64.61972,1,retired,tertiary,4090.31998,4552.009842,1880.744304,A
384.123344,M,married,41.173138,2.922364,finance,tertiary,5721.695017,36221.977279,1196.35634,A
407.406641,F,married,44.869162,0.466464,finance,secondary,907.117603,16050.730735,466.380368,A
342.795653,F,married,37.040625,0.983133,legal,secondary,8891.85,42118.33,2018.23,A
342.480764,F,married,46.31485,0.345939,legal,secondary,8891.85,42118.33,2018.23,A
295.48482,F,married,40.270866,1.922655,legal,tertiary,3769.666873,25392.598121,2494.597139,A
442.917591,M,married,45.347592,0.827008,construct,secondary,9296.106989,14696.516522,1659.215131,A
363.36376,M,married,28.932705,1.600776,construct,tertiary,4985.57,10973.46,2729.26,A
363.88191,M,married,48.194774,1.000003,construct,tertiary,4985.57,10973.46,2729.26,A
388.730161,F,married,35.551751,1.149348,manuf,tertiary,3086.102686,16871.225477,1559.957525,A
334.753023,F,married,38.642742,2,IT,tertiary,6185.749091,26923.714882,1322.437136,A
685.318611,F,married,39.121053,2.271539,manuf,tertiary,6013.062244,34734.227891,1589.042912,A
373.909534,F,married,45.537548,2,IT,tertiary,6068.984895,29888.986266,1914.455993,A
530.181951,M,married,35.490069,0.557287,manuf,tertiary,4248.861608,8227.073127,1488.137645,A
357.734968,M,married,39.474799,2,manuf,secondary,4066.591287,15429.818395,980.449242,A
227.0952,F,married,38.89534,3.42309,manuf,secondary,2295.540202,13359.927739,1240.810566,A
421.450645,F,married,47.619483,1.776492,legal,tertiary,9676.627579,29191.45256,1261.675239,A
421.905781,F,married,38.730938,1.057153,legal,tertiary,10046.499472,30000.364175,1598.11422,A
716.367042,F,married,45.747978,1,legal,tertiary,3989.181727,20595.078895,2778.388414,A
403.683647,F,married,39.892712,1.5197,legal,tertiary,4088.800805,25461.968332,2784.269363,A
465.779591,F,married,30.214832,1.718266,legal,tertiary,2865.470153,28892.234497,2387.610053,A
416.924666,F,married,42.926034,0.674318,construct,postgrad,8154.613125,13905.506087,2836.130713,A
495.947786,M,married,42.968044,3.004882,retired,secondary,1926.55,15713.06,875.48,A
495.149178,M,married,44.151442,3.52446,retired,secondary,1926.55,15713.06,875.48,A
436.997712,F,married,31.689773,2,manuf,secondary,2437.876089,19508.779677,999.407751,A
730.271645,M,married,24.035018,1,IT,secondary,675.127079,8801.579571,1260.203584,A
547.023146,M,married,55.634503,2.499814,government,secondary,2944.640542,12707.457527,771.154592,A
501.848947,M,married,48.219057,2.427233,manuf,tertiary,3773.447753,19435.744138,731.419613,A
553.367274,F,married,59.376179,2.528045,government,secondary,2580.975705,12465.75363,719.522326,A
509.014187,M,married,33.780057,1.338192,manuf,tertiary,4229.263411,8418.820149,1497.14198,A
683.282369,F,married,36.82778,1.524428,education,secondary,7491.437293,41073.311515,2939.098988,A
375.921352,M,married,47.395107,2.073918,manuf,secondary,2116.428397,16073.076422,893.839214,A
601.457365,F,married,43.028318,2.820776,government,secondary,1350.153133,3474.602698,1184.545365,A
507.818475,F,married,37.835673,1.690508,manuf,secondary,2417.923029,11783.320235,506.931677,A
496.960173,F,married,45.863343,2,IT,tertiary,6976.334262,29961.638145,2085.465927,A
610.386515,M,married,62.161792,2.174373,manuf,secondary,3089.741989,12365.416697,835.359653,A
722.128426,M,married,35.03034,1.98507,IT,tertiary,5295.23876,22817.402975,2172.187817,A
556.399806,M,married,37.937468,1.66837,medicine,postgrad,9735.498817,55179.522232,3051.298926,A
630.098174,F,married,57.769033,1.049031,manuf,secondary,2937.500425,12449.63212,1070.545425,A
708.760194,F,married,38.017586,2,legal,tertiary,9222.380568,29901.541812,3890.919678,A
639.697141,M,married,39.979221,1.909586,legal,postgrad,9530.479574,45638.663971,5807.523636,A
651.880293,F,married,39.666168,0.077501,finance,secondary,1118.888329,15969.954324,1209.354681,A
536.079247,F,married,36.790632,1,construct,postgrad,7225.006135,12461.43188,2221.242364,A
682.608413,M,married,47.646205,0.028831,retired,secondary,3273.666548,8705.068319,751.320916,A
781.991747,F,married,47.27617,2,legal,tertiary,2603.895807,27659.478764,1459.647603,A
729.512711,M,married,47.851474,1,government,tertiary,4987.705984,22008.431012,1497.11615,A
425.753703,M,married,45.17968,1.696446,retired,tertiary,3878.127576,34526.112522,1003.22503,A
696.552966,F,married,44.533993,1.288529,legal,postgrad,10933.186712,32672.730517,3878.819538,A
741.7526,M,married,44.777086,2,construct,tertiary,4754.257061,30040.908128,746.077366,A
740.63309,M,married,26.084315,1,retired,secondary,764.135204,9015.827156,636.675842,A
748.827028,M,married,33.754051,1.376958,medicine,professional,6725.276861,56794.160478,6604.893118,A
758.593732,M,married,36.463104,1,government,tertiary,4983.150036,22136.526837,1499.216628,A
618.358915,M,married,41.262928,1.38543,manuf,secondary,2863.660243,10322.287578,963.439679,A
761.456571,F,married,38.345734,2.099165,legal,tertiary,10183.080425,29335.676927,4171.109581,A
814.162495,F,married,24.989718,0.199045,IT,tertiary,8656.937629,24187.888875,1942.815413,A
759.823567,M,married,23.727024,1.338681,IT,secondary,835.451943,8874.986765,1702.613646,A
598.063341,M,married,36.700347,2.309983,legal,postgrad,13452.98054,38695.663666,3951.142579,A
788.74964,M,married,39.148945,2,IT,secondary,2294.796466,21117.61916,1220.118252,A
792.002408,F,married,41.030245,1.538947,IT,secondary,764.335129,21978.47813,1790.625677,A
696.755099,F,married,40.065988,1.413353,finance,secondary,882.242927,15546.321107,1148.763468,A
802.45718,F,married,44.395833,2.411069,legal,tertiary,9455.206623,28351.365442,4402.247216,A
852.014742,F,married,39.258927,1.487808,construct,secondary,1738.12862,20995.355734,1396.242718,A
823.797017,F,married,43.572979,2.590691,manuf,secondary,2916.597643,18566.889722,1378.249319,A
482.388719,F,married,30.19925,1.120075,legal,tertiary,9239.069113,28587.873868,1520.061915,A
967.412195,F,married,46.612715,0.725836,legal,professional,9791.189609,69067.135057,3061.160668,A
866.87587,M,married,40.892544,1,construct,secondary,8940.156745,14894.460992,1711.180451,A
861.947189,M,married,31.693822,2.994794,legal,postgrad,14163.023388,46134.897656,4215.646652,A
260.297587,M,married,37.973349,1,legal,postgrad,9996.3817,46358.183467,4761.784245,A
518.702717,F,married,57.884285,1.021463,legal,tertiary,3507.348721,24415.505489,949.976149,A
890.462738,F,married,44.14007,1.03016,manuf,tertiary,7418.336745,22913.163361,1922.871728,A
581.868174,M,married,46.723587,2,manuf,secondary,3350.201402,10407.586296,833.891426,A
821.10384,F,married,35.42148,0.838437,manuf,secondary,996.059114,12239.383503,1223.1824,A
880.610391,F,married,32.370389,1.684088,construct,secondary,8976.031567,17217.955329,2196.973394,A
649.692072,F,married,43.259067,2,legal,tertiary,2829.911244,27261.713166,1274.91861,A
609.377157,F,married,36.485007,2,manuf,secondary,2702.686226,11690.984896,228.238269,A
924.307553,F,married,63.504738,1.721931,government,secondary,2762.163256,4552.520959,1195.329527,A
904.971367,M,married,44.403838,1,construct,secondary,8783.638548,14763.221936,1620.237789,A
921.829816,F,married,34.016463,1.827716,manuf,tertiary,7415.685881,23211.602655,2177.541844,A
700.19278,F,married,61.617755,1.503037,legal,secondary,7923.693397,41469.503639,2965.323632,A
407.533665,F,married,47.814387,1,manuf,secondary,983.519251,17300.867103,708.991884,A
598.219218,F,married,35.115372,1,legal,tertiary,4331.462482,20225.652175,2614.945649,A
931.065133,F,married,60.441586,0.28103,government,tertiary,4198.814367,21933.767245,1245.900252,A
901.160514,F,married,40.277519,1.168769,finance,tertiary,5753.644162,36217.813541,1416.194646,A
906.061797,M,married,32.060573,2.006817,legal,postgrad,15045.5369,40993.752595,1627.630011,A
779.413141,M,married,50.229897,1.045501,medicine,postgrad,9779.678188,58275.977356,2719.28115,A
957.552451,M,married,31.663338,0.428358,construct,secondary,2285.865699,20960.329233,2186.991405,A
831.194999,F,married,22.261462,0.551172,manuf,tertiary,2978.671635,16851.496359,2058.333787,A
59.045219,F,married,44.330104,3.515035,manuf,tertiary,6350.230351,19073.092657,1682.024477,A
328.02406,F,married,38.063438,2,legal,tertiary,3316.905729,24946.694807,1321.329997,A
185.611917,F,married,40.303071,0.477756,manuf,secondary,1446.92568,12098.312632,954.024506,A
936.914187,M,married,50.277838,2.306136,medicine,postgrad,9819.946879,58339.791001,3391.956572,A
87.072346,F,married,57.591614,1.973024,government,tertiary,3801.330257,12967.382917,1774.708833,A
152.04776,M,married,53.549594,2,manuf,secondary,1412.238317,7600.147638,1467.192715,A
186.912594,M,married,64.73398,0.488395,retired,secondary,2236.930779,15995.932888,1261.396963,A
87.020536,F,married,40.513901,1.049113,retired,tertiary,2512.695556,4405.470594,1680.039784,A
199.680684,F,married,42.20182,1.274668,manuf,tertiary,5574.26726,19950.891733,1204.216563,A
88.34447,F,married,41.349524,0.070865,manuf,tertiary,5661.035542,19909.868724,891.185437,A
568.593358,M,married,39.521668,2.492302,IT,tertiary,5279.938548,22511.880658,2235.303867,A
240.018675,F,married,45.779957,1.180991,legal,tertiary,3434.82683,24727.679885,1222.639933,A
458.015536,M,married,44.704731,2,manuf,secondary,3332.164433,10495.178013,1026.944223,A
321.475267,F,married,35.521769,1.637294,manuf,secondary,2471.812812,19525.386739,1036.61934,A
514.78176,F,married,39.702199,0.445731,manuf,secondary,2986.709823,12395.764142,1397.083645,A
147.627468,F,married,50.797325,0.505275,finance,postgrad,10781.768543,34795.667312,6762.370854,A
506.144329,F,married,37.062373,1.32739,manuf,secondary,2595.505441,11779.909591,459.278793,A
825.365891,F,married,52.377466,0.643343,construct,secondary,8522.675667,14591.083833,1547.799042,A
194.527511,F,married,39.205992,1.754255,IT,tertiary,5906.952649,27481.404381,1158.743032,A
754.783508,M,married,39.025794,1.76851,legal,postgrad,9944.66771,46245.516362,4817.535927,A
688.162036,F,married,32.588471,0.006909,finance,secondary,1157.012735,15986.992615,1210.26978,A
