index,sex,mstatus,age,children,occupation,education,income,avbal,avtrans,decision
808,M,widowed,58.26,2,manuf,postgrad,8080.11,26315.83,2788.69,None
991,M,single,20.5,0,construct,secondary,2692.48,20954.73,2516.79,None
253.905266,F,married,51.716709,1,manuf,tertiary,7768.000199,20011.744044,1153.113369,A
342.912976,F,married,46.697506,0.821168,construct,postgrad,8101.909924,13913.744817,2779.034954,A
858,F,divorced,41.38,0,IT,tertiary,9339,12144.04,1479.12,None
406,M,divorced,47.06,1,finance,secondary,1257.84,19956.19,425.87,None
152.04776,M,married,53.549594,2,retired,secondary,1412.238317,7600.147638,1467.192715,A
856.33113,F,married,61.58462,1.596114,government,secondary,2676.178139,21351.509458,917.376006,A
535.909337,F,married,49.563669,2.070994,manuf,secondary,3209.149111,12526.781468,817.146022,A
461.193227,F,single,22.991671,0,legal,tertiary,9666.540132,17652.981871,2438.462414,B
402,F,married,30.93,2,government,tertiary,4180.72,8735.23,1499.7,A
954,F,widowed,63.38,0,education,secondary,2250.01,16508.32,859.39,None
357.916278,F,married,37.806864,0.183541,construct,postgrad,8498.931547,14078.142846,2365.301202,A
356.377096,F,single,26.938151,0,medicine,tertiary,7890.00872,27658.611043,2537.799377,B
788.16732,F,single,24.364507,0,education,secondary,3325.301239,17462.51466,3228.786298,B
684,M,married,29.59,1,construct,tertiary,4233.5,21090.72,1054.93,None
563.517989,F,married,43.029013,1,manuf,secondary,1578.203203,18241.308233,648.578423,A
312.81359,F,single,27.740288,1.720553,construct,tertiary,11032.697044,51481.699181,3266.152831,B
450,F,married,33.35,1,legal,tertiary,4437.66,19844.82,2489.46,A
407,F,married,39.96,3,IT,secondary,2253.39,13349.16,777.23,A
689.911152,F,single,25.732503,0.451737,construct,tertiary,11186.454248,37165.286252,1704.594097,B
106,F,widowed,58.67,2,government,secondary,2500.62,14213.94,453,None
321.632994,F,married,66.512563,1,legal,tertiary,3493.090619,23664.230152,1118.759467,A
240.628389,F,married,32.535447,2,manuf,secondary,2726.794685,19462.396216,1047.032399,A
807.572467,F,single,27.303081,0,education,secondary,2839.08602,17838.401779,446.278108,B
646,F,married,46.69,3,legal,postgrad,7174.52,51443.33,4874.25,None
659.413911,F,single,25.229015,0,legal,tertiary,9359.243884,25843.626885,4250.653153,B
397.775829,M,single,28.450605,0,IT,tertiary,6395.4343,12544.150273,1848.983753,B
798,F,single,26.59,0,education,tertiary,6211.77,2184,1301.12,None
742.780946,F,married,44.792414,2.445183,legal,tertiary,7360.568013,19389.304865,2849.2159,None
908,M,widowed,60.12,1,finance,secondary,1875.26,19448.39,1183.67,None
570,M,married,40.87,1,construct,secondary,2219.61,16136.1,280.08,None
375.192696,M,single,26.646098,1.497262,government,secondary,5255.117756,19833.0158,1169.782852,B
663.850512,M,single,25.839047,0,manuf,tertiary,4563.235164,24973.294825,2406.740955,B
589.216363,F,single,27.380396,0,education,secondary,4327.417003,17774.372406,511.016699,B
887,F,widowed,62.1,1,manuf,tertiary,5493.41,24729.65,2159.55,None
471.006151,M,single,27.377504,0,IT,tertiary,7996.111403,13059.220237,1926.831222,B
410.240618,M,divorced,31.547335,0.024896,construct,tertiary,5688.418211,25971.733321,1107.1027,None
469,F,single,27.94,0,IT,secondary,2987.61,13622.4,547.52,None
552.643616,F,single,26.294208,0,manuf,tertiary,8849.51002,26079.053628,2554.26759,B
180,F,widowed,41.66,3,IT,secondary,2200.89,25663.49,1212.2,None
726.017477,F,single,26.608511,0,legal,tertiary,8952.725531,25781.816427,4151.427924,B
654.048681,F,married,39.305203,0.131073,construct,postgrad,8954.772422,14145.042794,1942.403168,A
101,F,married,53.5,1,manuf,tertiary,6527.98,19557.48,746.47,A
383.905934,M,single,28.495351,0,IT,tertiary,6655.378276,12974.904037,1778.44814,B
406.979887,M,single,27.218821,0,IT,tertiary,7701.46918,11679.046294,1809.588759,B
283.769,F,single,62.564826,0,retired,tertiary,3167.708779,15436.129939,1427.287679,None
311.91093,F,married,40.891381,2.657771,manuf,tertiary,2044.540198,4200.910204,1443.40249,A
100.317666,M,single,29.500105,0.704228,medicine,tertiary,10437.44454,32537.705612,1820.441572,B
772,F,married,22.43,2,finance,secondary,1258.07,8635.55,1809.69,A
290.852636,F,married,36.213617,0.100135,construct,postgrad,8278.368107,13957.6469,2655.541388,A
561,F,divorced,25.4,0,manuf,postgrad,9358.84,22671.85,2623.8,None
618,M,married,20,3,government,secondary,4162.98,11377.4,744.48,None
487,M,widowed,51.84,2,education,tertiary,5959.18,4796.45,1720.6,None
249,M,widowed,43.35,0,finance,secondary,1662.56,14508.79,1197.35,None
321,F,married,23.88,1,legal,professional,12039.95,51404.59,3137.56,None
588.353573,M,single,26.356996,0,manuf,tertiary,2755.574491,24316.759711,1271.81322,B
494.852156,F,married,60.373733,2.636614,manuf,tertiary,3774.540055,19248.511176,919.556181,A
158.940297,M,single,26.300507,0.179867,manuf,tertiary,11186.84936,33781.365697,1830.774419,B
692,M,widowed,78.21,1,retired,secondary,1457.01,10017.72,1085.73,None
457.620122,F,single,24.279168,0.340809,legal,tertiary,6787.750375,26610.310753,2603.013185,B
698.119485,F,single,25.161399,0,education,secondary,2532.289595,16688.172009,527.519529,B
444.379131,F,married,36.486959,1.301818,manuf,secondary,1489.220134,12167.817697,908.420384,A
735.964245,F,married,38.78131,0.139828,construct,postgrad,8944.287762,14435.414289,1846.034597,A
531.857542,M,single,27.244756,0,manuf,tertiary,4617.687166,25480.051234,1870.09188,B
752.849824,M,married,37.157776,2.082567,legal,postgrad,15400.709189,40726.36201,2191.543475,A
270,F,divorced,45.87,2,finance,tertiary,6179.19,21269.47,1503.78,None
959.370847,F,single,24.089219,0,education,secondary,3609.952325,16281.900906,360.249641,B
607.45915,F,married,31.605621,0.195164,IT,secondary,2003.727794,16259.712247,1934.787273,None
462,F,single,44.57,0,manuf,secondary,1674.91,14522.72,488.82,None
310.141051,F,single,27.506389,2.169593,construct,tertiary,11506.670285,50793.785471,3585.873983,B
544.104042,F,single,26.278571,0,manuf,tertiary,8863.960999,26082.44575,2561.966454,B
513,M,single,39.5,0,IT,tertiary,7128.14,26372.59,2004.44,None
196.402166,F,married,52.086116,1.432971,construct,postgrad,8877.4989,14104.489575,1952.356026,A
647.927413,M,single,25.774464,0,manuf,tertiary,4628.131615,24889.455761,2407.155396,B
495.406662,M,married,44.757811,3.25675,construct,secondary,1926.55,15713.06,875.48,A
495.133075,F,married,36.110484,2,legal,tertiary,4151.07345,23185.263212,2482.929331,A
675.44393,M,single,25.999662,0,manuf,tertiary,4587.62506,25033.457951,2342.743964,B
736.955129,F,married,34.119669,2,legal,tertiary,10454.037626,30197.556034,4029.078839,A
219.55308,F,single,26.253001,0.776087,construct,tertiary,10445.646303,46128.65093,3439.888145,B
657,F,divorced,72.44,2,retired,tertiary,2137.24,12522.51,807.41,None
751.497904,F,single,26.510788,0.00067,legal,tertiary,5367.153361,29780.337643,2501.602666,B
591.883535,F,single,25.965045,0.393938,construct,tertiary,10633.088133,35609.682592,1653.169449,B
619.749493,F,single,24.312667,0,education,secondary,4298.307416,17251.150868,537.879562,B
646.282878,M,single,25.444207,0,manuf,tertiary,4628.194854,24876.855386,2405.613018,B
338.141574,M,married,62.531489,0.799353,retired,secondary,2084.362638,9859.802111,784.639793,A
455.478548,F,single,27.383056,0.051938,legal,tertiary,6231.711375,26076.413088,2669.058592,B
239.812558,M,married,38.670074,2.041558,construct,secondary,2145.951097,15994.102793,1160.131447,A
889.292317,F,single,22.789052,0,education,secondary,3830.650209,17295.402515,618.285293,B
23,F,single,28.03,0,manuf,postgrad,9986.75,44775.16,2662.94,None
573.741808,M,married,34.405386,0.969526,manuf,secondary,3968.068996,8425.162451,730.409877,A
504.615542,F,married,36.390656,1.040501,manuf,tertiary,3691.599695,34551.221521,1229.341924,A
704,F,single,28.53,0,IT,secondary,1839.69,8402.53,1383.09,None
327.637829,F,married,33.556925,2,manuf,secondary,3227.315666,19805.047014,935.58819,A
303.379435,F,single,25.297674,0.100943,legal,tertiary,5524.00136,28508.166055,2603.662358,B
579,F,married,40.02,0,manuf,secondary,3157.55,12058.29,281.39,None
526.034029,F,married,22.698849,0.365306,medicine,tertiary,2971.169152,16984.44313,2073.28155,A
240,M,married,31.98,1,manuf,secondary,3880.48,11596.28,211.76,None
311.270381,F,married,47.760951,2.363674,manuf,tertiary,4208.11089,32819.803603,740.34312,A
690.174745,F,single,23.711355,0.403141,legal,tertiary,6728.347093,27693.53154,3297.921242,B
703.204943,F,single,23.675888,0,education,secondary,2545.039253,16744.98039,526.112398,B
630.897267,F,married,30.692366,1.478906,manuf,tertiary,3813.290695,34199.384383,1793.351984,A
371.154776,F,single,26.061265,0,manuf,tertiary,8985.173619,26047.047531,2548.250564,B
635,F,married,39.27,2,IT,secondary,933.69,12302.49,1303.04,None
758,M,single,38.41,0,government,secondary,4074.19,10546.53,1213.83,None
666.250957,F,married,40.224026,1.115484,manuf,tertiary,4907.793399,34769.182652,1247.643124,A
159,F,single,26.56,0,manuf,postgrad,8892.31,25245.63,2545.98,B
412.878374,M,single,22.081337,1.709919,government,secondary,5304.285491,20006.965282,1133.846259,B
541,F,single,22.18,0,IT,secondary,1978.39,24109.96,1201.7,None
332.316676,F,married,41.122311,1.923871,manuf,tertiary,5677.323004,35752.146369,1176.120407,A
591.390374,F,married,45.548365,1.420319,manuf,secondary,2130.759077,16894.998346,554.425421,A
792.277809,F,married,28.021876,2,government,secondary,2240.659739,21068.590747,969.093396,A
281.854961,F,married,33.763792,0.079787,medicine,tertiary,2816.359335,16999.575021,2144.033699,A
290.985168,M,married,32.53552,1.361239,manuf,secondary,2889.577393,19696.607392,1253.783211,A
665.098513,F,married,34.509274,2,IT,tertiary,7227.431252,25856.823787,1851.798048,A
332.224554,F,married,49.653883,1.14956,legal,tertiary,4069.355637,24994.113346,2107.857313,A
602,F,single,44.21,0,government,secondary,2418.01,12000.81,582.9,None
215,F,married,29.22,3,finance,postgrad,11316.8,34265.83,3322.55,None
790.376591,F,married,38.793781,2,government,secondary,1837.326926,21123.121412,874.497793,A
473,F,single,28.03,0,IT,tertiary,6163.24,11725.56,2001.96,B
785,M,married,24.11,2,IT,secondary,2374.71,21143.15,702.15,A
736.801989,F,married,39.42751,2,legal,tertiary,10396.049291,30242.356896,4020.202977,A
507.63648,M,single,19.860548,0,manuf,tertiary,4939.366984,23249.788292,1493.446747,B
315.861166,M,single,27.499351,0,IT,tertiary,8293.361308,12961.164762,1701.582899,B
524.376753,F,married,43.15607,2.096558,manuf,secondary,2354.872034,12633.993581,651.150255,A
157.773727,F,married,41.057718,1.068292,IT,tertiary,5814.292497,27426.428324,967.190939,A
260.448541,F,married,43.273838,2,legal,tertiary,3247.433083,26979.867244,1166.625219,A
322.822598,M,single,28.329007,0.510915,medicine,tertiary,10683.408939,35395.920072,1793.625721,B
307.311984,F,married,54.615757,1.527036,manuf,secondary,1969.485546,12408.778366,681.561115,A
513.428317,F,single,23.096748,0.396431,government,tertiary,6849.172356,21873.276695,2652.814544,B
294.420279,F,single,21.89814,0,IT,secondary,3227.292844,10188.01553,768.787822,B
264,M,married,44.42,3,legal,postgrad,16074.76,38266.96,3526.25,A
519,M,divorced,28.32,2,government,secondary,2545.87,16096.29,669.68,None
630.83431,F,married,36.509129,1,legal,tertiary,4322.437602,20372.767352,2686.549375,A
544.184834,F,single,23.310086,0,education,secondary,2160.079205,16661.0865,573.442157,B
317.506364,M,single,32.62547,0.184232,manuf,postgrad,11083.848166,23116.421279,2574.001181,None
715.665852,M,married,35.135927,1.977077,government,tertiary,5011.181934,22799.903115,2338.130866,A
603.11459,M,married,35.975845,1.199822,manuf,secondary,2883.283609,10363.934463,946.643716,A
790.986206,M,single,23.377993,0,manuf,tertiary,3482.282677,24515.178073,2036.537588,B
744.175753,F,married,42.307282,2.043122,manuf,tertiary,6215.67282,36229.293267,1618.738422,A
387.402616,M,married,39.709004,2.219177,manuf,secondary,3048.302291,15589.821053,445.128534,A
780.199707,F,single,27.677491,0,legal,tertiary,7846.338712,27072.858196,2700.697171,B
467.290542,F,single,23.908223,0,legal,tertiary,10463.995347,17483.545874,2601.01822,B
39,M,single,28,0,legal,tertiary,9956.44,30937.8,3866.72,None
838,F,married,40.17,0,finance,tertiary,4014.03,32592.7,2298.18,None
436,F,divorced,72.92,2,retired,postgrad,5358.66,10731.84,1063.16,None
832,M,single,29.76,0,finance,secondary,2995.17,17383.45,1861.02,None
153.249761,F,single,23.018432,0.152489,legal,tertiary,6827.115739,26981.748341,2613.934895,B
384.669983,F,married,41.55102,1.572749,manuf,tertiary,5794.262686,35516.652877,1411.233106,A
237.989098,M,married,58.002869,0.782538,manuf,secondary,2359.815918,7780.053089,1227.05836,A
113,F,married,43.9,4,education,tertiary,3546.13,14623.72,999.89,None
261.657895,F,single,24.238071,0.416646,legal,tertiary,6652.733504,27780.773221,4474.4316,B
569.289016,F,married,35.784037,1.693926,legal,tertiary,9271.018974,29785.748136,3750.958086,A
375.538146,F,married,38.620238,2,IT,tertiary,6405.42392,27178.688528,1463.11231,A
250.788899,F,married,40.069678,1.004842,manuf,secondary,2581.96167,19703.937569,1394.903413,A
590.19135,F,single,23.484374,0,education,secondary,2094.022464,16704.286126,557.348342,B
861,F,divorced,43.16,2,legal,tertiary,4838.32,30628.38,2200.88,None
994,M,divorced,41.86,1,manuf,tertiary,4555.28,39739.32,1969.29,None
633,F,divorced,64.73,1,government,professional,12942.22,54919.07,1174.71,None
817,M,widowed,61.79,0,legal,tertiary,7747.59,41349.2,2711.29,None
194,F,married,38.8,1,government,postgrad,8081.6,19182.55,2260.06,None
787.639756,F,married,37.916057,1.147469,IT,secondary,879.3553,22768.132523,1880.25785,A
519.139345,F,single,24.998121,0,IT,secondary,3593.435968,10563.054105,881.935606,B
654.98901,F,married,31.447926,1.888613,government,secondary,2557.632019,20607.716289,979.992341,A
535.980359,M,single,25.949678,0,manuf,tertiary,4012.018154,25727.468663,1409.285406,B
455.315759,M,married,32.64573,2.295781,legal,postgrad,13622.628259,46298.447071,3898.254939,A
743.569321,F,single,25.884228,0,education,secondary,4305.467949,17314.186513,466.500676,B
659.526101,F,married,29.00049,0.617521,IT,tertiary,7896.901472,25594.49601,1578.37899,A
376.254362,F,single,23.075236,0.002426,government,tertiary,7807.192438,22403.830852,2250.645406,B
287.822394,M,single,22.628734,0,manuf,tertiary,4602.725176,26219.135098,1812.000674,B
661.009142,F,single,25.793757,0.405083,construct,tertiary,10990.379063,37648.018364,1668.623034,B
872.784835,F,single,25.036152,0,education,secondary,3865.8871,17459.865298,626.493852,B
781.991747,F,married,47.27617,2,legal,tertiary,2603.895807,27659.478764,1459.647603,A
641.517164,F,married,41.570486,2.376427,manuf,secondary,2869.116797,18765.081492,1362.016433,A
545.201294,F,single,27.662308,0,education,secondary,4327.732955,17776.190897,509.079357,B
888.238854,F,single,25.810198,0,education,secondary,3744.723777,15325.463172,334.975311,B
592.999998,F,single,20.050005,0,IT,secondary,1763.298539,9713.837842,1187.462281,B
963.473253,F,married,64.260576,0.40735,government,tertiary,3736.647641,21658.431876,898.565029,A
3.101091,M,single,28.603389,0,medicine,tertiary,13669.245758,29991.558476,3230.627543,B
497.485059,M,single,20.154059,0,manuf,tertiary,4939.63045,23258.463538,1382.297957,B
273.222235,F,married,41.310926,2,IT,tertiary,5952.081218,28084.259607,1336.644003,A
166.599208,F,single,20.744614,0,IT,secondary,2887.868189,10116.417868,750.739133,B
374,M,single,18.05,0,construct,tertiary,5657.63,25986.84,1349.48,None
320.193147,F,married,41.833543,1.390268,legal,tertiary,4001.520647,24821.588655,2501.939368,A
854.172599,F,married,59.744097,1.352092,finance,tertiary,6571.384144,38410.579254,3121.762709,None
598,M,divorced,44.99,2,government,secondary,1028.85,9153.72,1082.24,None
482.842391,M,married,44.81781,3.590056,construct,secondary,2009.898013,15893.006625,881.986912,A
782.337804,F,married,42.602826,2,finance,secondary,745.906477,18011.811864,1546.646118,None
588.473389,F,married,51.23204,2,legal,tertiary,6761.065487,30017.362955,1701.022273,A
931,F,divorced,64.11,1,finance,tertiary,5271.01,18932.41,3413.28,None
263,M,single,24.62,0,manuf,secondary,2333.57,9458.71,295.89,None
242.526797,F,married,39.49739,0.339767,construct,postgrad,8436.668297,14027.789434,2633.498093,A
788.091053,F,single,24.285701,0,education,secondary,3356.363637,17463.285597,3221.323924,B
130,F,widowed,59.71,3,finance,professional,10170.47,45338.34,4761.22,None
623.607666,F,single,23.576698,0,education,secondary,2360.781402,16705.749584,535.532246,B
622.149135,F,married,59.872014,0.867836,manuf,secondary,2796.362434,12447.279545,992.88039,A
677.963946,F,married,36.308567,2,manuf,secondary,2674.668991,11790.833911,290.430932,A
164,M,divorced,64.46,3,finance,tertiary,6624.39,18540.12,1867.26,None
186.745407,F,married,38.980461,0.606207,manuf,tertiary,4525.228071,20337.526025,1286.823413,A
815.628346,F,married,36.58632,2.014559,manuf,secondary,2580.308109,18577.380286,1171.223145,A
491.733231,F,married,54.693118,0.475572,construct,postgrad,7670.192769,41964.69345,2802.759578,A
680,F,married,69.59,0,retired,secondary,1288.69,5364,825.7,None
234.907835,F,married,48.901821,1.277767,manuf,secondary,1717.027263,12360.167469,688.735368,A
443,F,single,45.23,0,government,postgrad,6684.38,27636.88,3950.75,None
330.085273,M,single,22.232923,0.187117,government,secondary,4991.589417,20710.0481,835.930252,B
499.167671,F,married,59.075937,0.571063,construct,postgrad,7590.759978,41880.018831,2829.649382,A
767,F,divorced,44.88,0,finance,professional,12715.7,17442.26,4972.58,None
800.870173,F,single,27.249182,0,education,secondary,2989.895149,17696.797341,458.961866,B
526.573111,M,married,55.341403,0.084637,manuf,secondary,2683.498715,8125.323332,1163.781319,A
533.648326,M,single,24.529686,0,manuf,tertiary,4188.22097,25835.03111,1530.203942,B
277.321045,F,single,26.800876,0,medicine,tertiary,7894.174578,27718.789102,2474.443586,B
382.005137,M,single,23.795259,0,manuf,tertiary,4517.953427,26181.983751,1800.430677,B
357.955836,F,married,38.705175,1.771026,legal,tertiary,3802.904786,25076.547034,2733.985221,A
474,M,divorced,31.26,1,manuf,professional,3514.06,55554.49,3809.98,None
138.425287,F,single,26.537746,0.177625,legal,tertiary,6323.567555,26663.70252,2686.336197,B
500,F,single,25.05,0,finance,secondary,2569.11,18864.38,724.63,None
827,M,divorced,68.41,2,retired,secondary,1504.19,11625.56,792.12,None
796.970476,F,married,36.751984,2.300132,legal,tertiary,9379.098699,28045.129576,4352.773669,A
567.593156,F,single,23.712173,0,IT,secondary,3286.458667,10401.816802,1049.706635,B
993,F,married,22.13,1,IT,tertiary,3085.8,16657.99,1899.98,A
470.999048,M,single,21.645737,2.007338,government,secondary,5212.274622,20930.206185,956.57574,B
156.347331,F,married,50.818526,1.359871,finance,postgrad,9470.106808,35753.587318,3756.658316,A
404.331432,M,married,36.524352,2,manuf,secondary,2223.172455,16396.413931,386.330841,A
78.0959,F,single,27.076943,0.485256,construct,tertiary,8841.739829,45394.771616,3472.853802,B
260.732182,F,single,21.139164,0,government,tertiary,7596.331451,22630.807797,2257.911128,B
857.972655,F,single,22.408237,0,education,secondary,3895.54787,17445.456931,2642.931682,B
257.84085,F,single,25.527133,0,legal,tertiary,12617.842841,17634.431938,3252.614559,B
312.207992,M,single,22.777417,0,legal,tertiary,5429.859313,28298.168826,2083.296645,B
377.269895,F,married,35.039747,1.459702,manuf,secondary,2510.952572,18844.539744,759.850725,A
297.820449,F,married,37.659782,1.448726,manuf,secondary,3019.315685,19630.580476,1213.340985,A
142,F,single,30.49,0,construct,postgrad,2320.77,19511.52,1260.93,None
708.235202,F,single,21.085052,0,legal,tertiary,7315.703835,26370.447438,2809.093397,B
220.011949,F,married,38.322763,3.797783,manuf,secondary,2792.794165,13399.080642,1503.785537,A
632.558208,F,single,27.068095,0,legal,tertiary,7986.71364,26201.466405,2601.695832,B
213,F,married,22.09,1,IT,secondary,1500.4,21697.37,1862.66,None
250.211886,F,married,33.969954,1.23819,legal,postgrad,10132.823564,46776.784142,3477.020218,A
782.103061,F,single,26.723763,0,education,secondary,3928.721978,17591.859315,616.354652,B
706,F,single,26.79,0,government,secondary,953.11,19712.34,789.36,None
565.575556,F,married,40.976074,2.688551,manuf,tertiary,2047.486011,3908.117934,1416.593586,A
460,M,married,68.16,0,retired,secondary,1951.32,2700.51,765.54,None
22,F,married,25.74,0,finance,professional,13094.17,51277.41,3747.48,None
456.894527,M,single,27.92801,0,IT,tertiary,6266.763767,12391.900028,1961.450781,B
530,F,married,39.88,1,finance,secondary,1669.85,21423.57,1399.68,None
752,F,single,19.96,0,IT,secondary,586.86,15931.03,1567.66,None
763,F,single,39.86,0,education,postgrad,5978.99,23022.9,2377.78,None
481.828027,F,single,27.667626,1.904083,legal,tertiary,6550.776615,19856.536576,1591.702034,B
625.279346,F,married,35.232972,1,legal,tertiary,4314.650947,20323.902847,2620.188,A
878.232179,F,single,25.169254,0,legal,postgrad,9444.686179,25945.481555,4253.534416,B
407.534261,M,single,27.216994,0,IT,tertiary,7688.58588,11662.402803,1953.879414,B
514,M,single,23.73,0,government,tertiary,4964.64,33168.59,1383.66,None
955.571266,M,married,27.471015,2.022653,legal,postgrad,14654.682093,41003.198335,1315.070171,A
159.020143,M,single,27.934725,0.389871,medicine,tertiary,10446.665399,31824.466807,1814.194084,B
232,M,married,40.39,2,legal,secondary,3621.7,17251.08,1817.26,None
196.059773,F,married,37.864802,3.589069,construct,tertiary,4093.023062,16757.393451,1700.591705,A
716,M,married,25.34,3,finance,tertiary,3735.53,12715.07,3315.75,None
276.207328,F,single,28.346858,0.439643,construct,tertiary,10860.209151,35305.69485,1808.777554,B
591.167869,F,married,34.100728,1.18502,legal,tertiary,10307.433342,30273.55528,2707.478675,A
469.411976,F,single,23.905668,0.01944,legal,tertiary,6800.774812,26597.923432,2689.22733,B
930,M,married,52.64,2,IT,tertiary,2247.32,15230.28,934.93,None
607,M,single,28.07,0,finance,secondary,565.66,15456.75,1865,None
846.910226,F,single,25.056435,0,education,secondary,3707.120251,17462.015076,488.449938,B
832.561485,F,married,50.161081,1.630063,government,secondary,2645.528951,21316.26216,806.079919,A
613.196719,M,married,39.776745,2.98995,medicine,postgrad,9829.943237,48447.516035,3915.855215,A
145,F,married,43.42,0,finance,tertiary,6140.75,36572.83,2015.91,None
428.406644,F,married,51.184898,1.92583,legal,tertiary,3350.961854,25070.902125,1367.598609,A
505.991219,F,married,33.345125,0.95929,manuf,tertiary,4216.764704,8415.607018,1491.467977,A
703,F,single,33.52,0,manuf,tertiary,5007.86,23172.09,2174.52,None
211.53888,M,married,38.822038,0.666522,education,tertiary,4212.598629,19664.856036,763.209373,None
59.432788,F,married,48.622835,1.954931,manuf,secondary,4812.31121,14076.362629,1627.174949,A
608,F,married,39.04,0,IT,tertiary,8156.1,33611.17,1846.41,None
469.594167,F,single,23.811416,0,legal,tertiary,9882.996642,16265.23715,2394.972615,B
905.421194,F,married,37.895988,1.173665,finance,tertiary,7416.889362,23207.024423,2058.988313,A
536.55392,F,single,23.244195,0,education,secondary,2123.548019,16636.820918,575.758368,B
252.230591,F,single,28.031762,0.443618,construct,tertiary,10922.39773,35366.176806,1812.649501,B
539.570497,F,married,37.43929,0.865973,government,secondary,2598.540714,20857.074782,1978.782097,A
441,M,single,21.53,0,IT,tertiary,9941.92,18677.31,2009.22,None
487.432629,F,single,25.351997,1.861454,government,tertiary,7011.054604,21434.824437,2459.168745,B
153.534573,F,single,20.896157,0,IT,secondary,2893.790534,10121.521521,735.254362,B
84,M,married,39.79,1,IT,secondary,579.42,16311.43,814.35,None
868,F,married,47.5,1,government,postgrad,8354.8,11994.68,1507.29,None
366,F,married,35.48,1,manuf,secondary,3356.19,8739.98,294.13,None
639.28113,F,married,36.891294,1.95738,IT,tertiary,7387.558405,25782.421624,1282.246553,A
394,M,married,43.64,2,manuf,secondary,1926.66,14675,1185.01,None
465,F,single,41.86,0,finance,postgrad,3652.92,30785.56,3152.84,None
870.315059,F,married,64.652186,0.857237,government,tertiary,2806.586206,21822.873101,936.497975,A
174.00409,F,married,40.586525,1.215897,IT,tertiary,5820.75571,27375.391706,989.530587,A
750.705664,M,single,23.569859,0,manuf,tertiary,3230.745652,24225.32215,2474.452667,B
619.935907,F,married,41.078054,2.755784,manuf,tertiary,2066.684033,3641.607272,1287.238008,A
680.448574,M,single,25.9709,0,manuf,tertiary,4562.686618,24999.020778,2434.544847,B
458.027432,F,single,73.213069,1,retired,secondary,1467.589442,10882.762379,1308.841722,None
925.114223,F,married,28.281312,1.74863,finance,tertiary,7486.413909,24159.087245,1939.370676,A
367.299907,F,married,45.367609,1.954572,IT,tertiary,4549.651113,10725.486097,1194.529065,A
341.193366,F,married,41.452692,0.055722,medicine,tertiary,2616.474417,16918.162729,1954.245124,A
328.478052,F,single,26.838342,0,medicine,tertiary,7892.964893,27716.020013,2480.975613,B
793,M,single,26.59,0,manuf,professional,10358.03,25939.39,6537.16,B
508.277315,F,married,43.777414,2,IT,tertiary,5941.607814,29852.135068,1850.862405,A
204.501878,F,married,62.971389,0.510583,construct,secondary,2252.869717,15863.844054,1263.339792,A
584.749359,F,married,26.654927,1.63728,medicine,professional,9893.429465,58911.208152,4264.352595,A
780.469252,M,married,34.749728,1.55141,legal,postgrad,9896.275489,46927.991515,4270.880646,A
240.012026,F,single,23.661906,0,legal,tertiary,12572.578304,17679.425875,3204.179607,B
537.876222,F,married,44.760748,0.019923,construct,postgrad,9360.26857,14175.568619,1783.496439,A
653,M,single,47.58,0,IT,secondary,1935.72,15992.69,556.6,None
869,F,divorced,33.72,1,finance,tertiary,5225.92,33494.77,1759.23,None
304.41261,F,single,27.994254,0.081283,construct,tertiary,10953.871739,47865.526512,2878.23286,B
192,F,married,31.07,3,government,tertiary,3951.12,20632.88,1478.18,A
105.99501,M,single,22.156114,0,manuf,tertiary,5152.556673,25451.063576,2290.8214,B
828,M,single,27.87,0,education,secondary,2803,18091.39,391.03,B
672.134215,M,single,25.516091,0,manuf,tertiary,4408.291097,24827.315,2506.911776,B
381,M,widowed,59.76,2,finance,postgrad,7019.95,12112.66,3000.81,None
644.763209,F,single,25.425169,0.393627,legal,tertiary,6866.343317,27689.008894,3282.965337,B
705,F,married,31.86,0,government,secondary,2570.25,4004.41,1135.59,None
85.170805,M,single,29.515671,0.749758,medicine,tertiary,10235.439465,32617.297625,1827.175694,B
278,F,married,37.98,4,government,secondary,1181.14,19858.82,823.23,None
699,M,married,34.96,2,finance,secondary,2605.72,8699.05,530.08,None
951,F,single,31.69,0,government,tertiary,2526.79,35832.65,1716.39,None
347,M,single,35.89,0,manuf,postgrad,3777.18,25017.73,2498.86,None
53,F,single,23.23,0,medicine,tertiary,8664.08,22064.65,2269.68,B
853.173347,F,single,26.966405,0,legal,tertiary,7537.905336,26053.402966,2667.764169,B
126.664486,F,single,25.911408,0,government,tertiary,8783.475137,24431.249771,2308.920873,B
899.968418,F,single,22.821827,0,education,secondary,3794.330051,17253.93232,610.418949,B
160.192123,F,single,25.931659,0,manuf,tertiary,9009.116189,24808.139548,2353.284576,B
792.609415,F,single,24.333503,0,education,secondary,3379.501105,17467.398327,2816.91045,B
748,F,divorced,57.29,2,government,tertiary,4995.33,26083.81,1597.76,None
4,F,married,35.71,0,education,postgrad,3214.93,15423.24,1996.09,None
764,M,single,24.32,0,education,tertiary,4313.99,20201.45,697.24,None
205.618076,F,married,38.689442,2,IT,tertiary,4586.26427,25072.220204,1156.164799,A
498,M,divorced,59.35,1,manuf,tertiary,7478.17,4814.42,2436.66,None
410.252015,M,married,33.349478,1.512719,legal,postgrad,13455.799042,46303.993091,4110.388264,A
101.548628,F,divorced,40.12657,1.387234,finance,postgrad,9194.015348,13635.806034,3132.254771,None
