index,sex,mstatus,age,children,occupation,education,income,avbal,avtrans,decision
847,M,divorced,39.51,3,finance,postgrad,5361.2,41902.21,3893.53,None
848,F,single,19.98,0,finance,secondary,2272.71,14287.3,1150.97,None
849,F,single,27.97,0,government,postgrad,7361.66,28364.91,1954.94,None
850,M,married,55.58,2,finance,secondary,2821.57,16220.6,1058.39,None
851,M,single,25.53,0,manuf,tertiary,2051.9,24212.14,1735.98,B
852,F,married,31.73,2,legal,professional,6936.42,74441.97,4713.93,A
853,F,married,51.65,0,manuf,professional,8948.02,15226.9,1718.37,None
854,M,married,40.69,1,construct,secondary,8948.02,15226.9,1718.37,A
855,M,divorced,44.73,0,IT,tertiary,7247.5,22575.66,828.11,None
856,F,divorced,44.86,1,legal,secondary,1915.08,19382.89,2011.31,None
857,M,single,32.48,0,finance,postgrad,7258.44,38175.67,3227.52,None
858,F,divorced,41.38,0,IT,tertiary,9339,12144.04,1479.12,None
859,M,widowed,60.04,1,finance,postgrad,6016.4,38781.4,2869.1,None
860,M,married,31.57,3,finance,professional,14243.42,46115.76,4169.93,A
861,F,divorced,43.16,2,legal,tertiary,4838.32,30628.38,2200.88,None
862,F,single,19.16,0,IT,tertiary,7089.73,24045.95,2340.77,None
863,F,single,26.78,0,manuf,secondary,2753.22,18800.92,413.78,None
864,M,divorced,29.68,2,manuf,postgrad,10241.25,24121.35,2439.98,None
865,F,widowed,71.75,0,retired,tertiary,2330.11,18009.39,793.74,None
866,F,married,34.62,1,IT,secondary,1899.2,16227.06,702.96,None
867,M,married,39.73,1,legal,postgrad,9971.1,46357.07,4771.25,A
868,F,married,47.5,1,government,postgrad,8354.8,11994.68,1507.29,None
869,F,divorced,33.72,1,finance,tertiary,5225.92,33494.77,1759.23,None
870,F,single,20.05,0,construct,professional,5225.92,33494.77,1759.23,None
871,M,single,31.38,0,medicine,secondary,2993.83,12321.45,1200.47,None
872,M,single,27.41,0,government,postgrad,9833.36,11026.02,2303.25,None
873,M,married,68.84,1,retired,tertiary,3509.98,23594.99,948.18,A
874,M,single,30.62,0,finance,professional,7188.77,50727.42,2278.04,None
875,M,single,25.22,0,manuf,professional,15150.67,48139.58,6678.19,None
876,F,married,64.65,0,IT,tertiary,5999.94,19611.86,2509.22,None
877,F,married,51.15,1,medicine,tertiary,8477.07,22760.84,1016.21,A
878,M,married,44.36,2,finance,postgrad,7459.63,24365.05,2999.64,None
879,F,married,39.36,2,manuf,secondary,1175.9,12520.68,956.84,None
880,F,divorced,49.47,0,government,postgrad,8099.53,25169.78,2488.36,None
881,M,married,65.09,1,retired,postgrad,2585.46,29592.53,815.53,None
882,F,married,69.43,0,retired,postgrad,4203.1,20957.13,1200.68,None
883,F,married,53.99,3,IT,secondary,1094.51,20597.15,956.35,None
884,F,married,29.13,1,finance,tertiary,6111.69,16563.68,1184.51,None
885,F,married,35.86,4,finance,professional,5814.34,38954.72,3396.35,None
886,M,single,34.91,0,finance,professional,10808.41,39125.43,5739.28,None
887,F,widowed,62.1,1,manuf,tertiary,5493.41,24729.65,2159.55,None
888,F,married,65.52,2,retired,postgrad,4009.23,20013.48,1811.16,None
889,F,single,33.56,0,manuf,professional,10856.17,8872.69,4148.52,None
890,M,single,26.91,0,government,secondary,1522.26,10931.53,1162.29,None
891,F,divorced,44.22,1,manuf,tertiary,2043.2,31491.39,2401.3,None
892,F,married,32.67,2,manuf,tertiary,4974.5,25767.69,612.52,None
893,M,single,42.44,0,finance,tertiary,7914.49,24004.22,1451.04,None
894,F,married,37.58,1,government,secondary,2555.1,9076.67,883.13,None
895,M,single,40.84,0,medicine,secondary,3022.15,19926.25,1798.34,None
896,M,single,42.05,0,construct,secondary,3022.15,19926.25,1798.34,None
897,F,married,46.89,2,finance,secondary,2753.35,17511,1263.74,None
898,M,married,60.44,0,government,tertiary,4455.39,20460.67,1324.95,None
899,M,married,47.54,2,manuf,secondary,3404.6,10350.68,594.02,A
900,F,married,55.98,2,medicine,tertiary,6923.76,22465.76,2259.66,None
901,F,married,38.99,1,legal,secondary,987.21,12483.21,1416.69,A
902,M,married,35.62,2,IT,postgrad,8719.34,45789.94,3134.8,None
903,M,single,35.43,0,finance,tertiary,5997.88,37382.28,1446.81,None
904,F,divorced,42.65,2,finance,postgrad,8979.81,17330.58,2291.6,None
905,F,married,31.28,2,construct,secondary,8979.81,17330.58,2291.6,A
906,F,married,50.13,2,government,tertiary,2601.39,27161.11,1472.24,A
907,M,single,30.93,0,education,tertiary,4018.73,21433.63,929.56,None
908,M,widowed,60.12,1,finance,secondary,1875.26,19448.39,1183.67,None
909,M,married,57.12,1,legal,tertiary,11915.06,31091.86,3770.24,None
910,F,widowed,48.39,1,finance,secondary,1683.62,16039.74,1016.57,None
911,F,single,25.77,0,finance,secondary,2058.16,16096.06,2063.76,None
912,F,married,36.61,2,government,secondary,2710.7,11500.63,215.42,A
913,F,married,38.18,0,finance,professional,8056.97,33921.23,4120.25,None
914,F,divorced,69.84,1,retired,secondary,465.49,10452.61,841.13,None
915,M,single,31.73,0,manuf,tertiary,5230.52,20233.27,679.47,None
916,F,single,37.65,0,IT,tertiary,3563.27,34287.13,2247.84,None
917,F,married,68.91,0,retired,secondary,1710.87,15704.78,331.91,None
918,F,widowed,68.85,3,retired,tertiary,2869.38,14723.89,994.85,None
919,F,married,39.45,0,construct,tertiary,2869.38,14723.89,994.85,None
920,F,married,23.64,3,construct,secondary,2869.38,14723.89,994.85,None
921,F,single,35.58,0,finance,tertiary,6222.71,16219.16,2331.09,None
922,M,married,54.98,1,manuf,tertiary,4470.57,5062.34,1732.38,None
923,F,widowed,70.66,0,retired,postgrad,5163.77,8018.26,1079.94,None
924,F,single,22.37,0,government,secondary,1405.43,5966.49,401,None
925,M,divorced,47.8,0,education,secondary,864.33,3960.82,589.42,None
926,M,divorced,69.45,2,retired,secondary,453.2,11051,410.66,None
927,M,single,19.42,0,government,tertiary,5765.46,26466.66,1394.72,None
928,M,married,35.85,2,finance,tertiary,4800.78,16256.68,1194.17,None
929,F,married,40.35,3,government,secondary,2508.6,4032.28,711.69,A
930,M,married,52.64,2,IT,tertiary,2247.32,15230.28,934.93,None
931,F,divorced,64.11,1,finance,tertiary,5271.01,18932.41,3413.28,None
932,F,married,41.64,0,education,postgrad,8762.33,14752.59,1487.77,None
933,F,married,51.6,1,construct,secondary,8762.33,14752.59,1487.77,A
934,F,married,36.42,2,education,secondary,2223.88,13187.61,836.24,None
935,F,widowed,78.11,1,retired,secondary,1301.5,15776.72,1100.96,None
936,F,widowed,74.04,3,retired,postgrad,3503.07,26654.02,1158.92,None
937,F,married,26.09,2,finance,tertiary,7415.44,24067.8,2215.54,A
938,F,divorced,45.82,0,legal,secondary,703.6,20535.04,2585.65,None
939,F,divorced,55.73,2,legal,secondary,1818.49,13067.32,1433.77,None
940,M,married,22.16,2,IT,postgrad,8212.69,40886.35,3029.8,A
941,M,divorced,42.68,1,finance,tertiary,7114.04,22848.03,1904.5,None
942,F,married,44.92,1,education,postgrad,3135.45,12064.45,3092.13,None
943,M,married,49.42,3,finance,postgrad,9004.81,36040.94,2204.53,None
944,F,married,47.65,1,IT,secondary,1471.6,17708.14,774,A
945,F,widowed,42.47,2,manuf,tertiary,5091.2,9689.83,1273.81,None
946,F,single,43.44,0,education,postgrad,7578.07,29778.37,1781.79,None
947,F,widowed,41.53,2,government,professional,9992.22,45693.93,3760.8,None
948,F,single,47.14,0,finance,secondary,688.16,9527.63,1334.82,None
949,F,single,22.37,0,manuf,secondary,3095.72,11810.51,550.17,None
950,F,single,27.56,0,IT,secondary,1803.87,10155.93,2048.41,None
951,F,single,31.69,0,government,tertiary,2526.79,35832.65,1716.39,None
952,M,divorced,56.88,0,IT,tertiary,6000.13,27015.19,2434.6,None
953,M,single,28.86,0,construct,professional,6000.13,27015.19,2434.6,None
954,F,widowed,63.38,0,education,secondary,2250.01,16508.32,859.39,None
955,F,divorced,57.22,0,manuf,secondary,2847.56,17110.17,851.85,None
956,M,single,27.84,0,manuf,professional,12355.92,40883.6,2952.64,None
957,M,married,41.43,1,finance,tertiary,5958.31,23352.22,3053.5,None
958,F,married,42.09,1,medicine,secondary,2926.77,21391.2,1002.58,None
959,F,widowed,59.95,3,finance,tertiary,5099.66,29388.88,758.57,None
960,M,single,20.2,0,medicine,tertiary,3506.84,27505.16,3778.29,None
961,M,single,18.71,0,government,tertiary,4871.11,23144.83,1121.04,B
962,M,single,29.54,0,government,tertiary,5303.54,26236.1,1322.16,None
963,F,married,46.62,1,medicine,tertiary,3914.73,20661.76,2954.27,A
964,F,married,63.23,0,education,tertiary,3954.57,21542.61,837.34,A
965,M,divorced,60.78,3,finance,secondary,1031.51,16002.24,2043.92,None
966,M,single,24.71,0,finance,tertiary,2607.09,29870.55,432.46,None
967,F,married,40.2,3,finance,tertiary,5990.74,35978.05,1419.39,A
968,M,single,26.73,0,medicine,tertiary,7057.44,21252.9,4023.97,None
969,M,divorced,63.63,0,education,secondary,1975.08,10945.61,497.65,None
970,M,widowed,53.2,3,finance,postgrad,8903.41,30416.77,2915.53,None
971,M,single,27.63,0,manuf,secondary,2497.75,16218.84,457.62,None
972,F,married,22.19,1,government,secondary,2479.72,11729.49,802,None
973,F,married,52.02,0,IT,secondary,889.98,19738.64,1201.9,None
974,F,divorced,33.61,1,government,tertiary,6068.6,5378.2,984.01,None
975,F,single,28.72,0,education,postgrad,3440.76,25877.84,1113.6,None
976,M,married,20.06,2,IT,postgrad,14649.94,41026.37,1215.07,A
977,F,single,21.5,0,government,secondary,1031.38,7913.75,886.57,None
978,F,married,51.88,0,medicine,postgrad,9863.69,59435.66,2484.09,A
979,M,widowed,60.17,3,education,tertiary,5886.44,13902.8,945.28,None
980,M,single,37.32,0,legal,secondary,3165.87,10009.49,1165.61,None
981,F,married,40.03,1,manuf,postgrad,11411.53,24844.95,1173.63,None
982,F,single,23.67,0,government,postgrad,9211.97,25957.57,2595.54,B
983,F,single,23.83,0,government,secondary,3535.71,16250.07,290.77,B
984,F,divorced,44.83,4,government,professional,6434.98,10797.75,3713.02,None
985,F,single,34.5,0,finance,postgrad,9302.75,19956.82,2997.42,None
986,F,single,23.08,0,medicine,postgrad,9998.06,41793.7,3878.02,None
987,F,divorced,38.21,2,IT,secondary,586.61,18404.74,1580.6,None
988,M,single,35.71,0,manuf,professional,10133.49,49954.49,3796.31,None
989,F,married,51.4,2,manuf,postgrad,2692.48,20954.73,2516.79,None
990,M,married,25.79,0,construct,secondary,2692.48,20954.73,2516.79,A
991,M,single,20.5,0,construct,secondary,2692.48,20954.73,2516.79,None
992,M,single,27.49,0,manuf,postgrad,4899.43,26342.31,2994.99,None
993,F,married,22.13,1,IT,tertiary,3085.8,16657.99,1899.98,A
994,M,divorced,41.86,1,manuf,tertiary,4555.28,39739.32,1969.29,None
995,M,single,23.43,0,medicine,tertiary,11244.15,29928.04,2289.49,B
996,F,divorced,47.56,0,manuf,professional,11143.41,17825.67,3742.27,None
997,F,widowed,56.46,1,manuf,secondary,1049.13,16875.92,507.29,None
998,M,married,42.04,0,manuf,secondary,3377.81,14205.2,652.55,None
999,M,widowed,72.92,1,retired,secondary,1694.83,8837.19,1342.45,None
1000,M,single,27.03,0,finance,tertiary,4106.89,37121.38,1307.05,None
29.037857,M,married,38.614888,3.891294,manuf,tertiary,6230.904535,18944.421567,1803.482425,A
328.576521,F,married,38.046138,2,legal,tertiary,3490.976462,24954.458823,1557.590944,A
181.552097,F,married,42.561986,2.249938,manuf,secondary,1383.01589,12080.6134,961.65581,A
690.335945,M,married,49.560263,2.984924,medicine,postgrad,9773.75329,58177.784097,3591.026569,A
55.388004,F,married,53.399777,1.954931,government,tertiary,4732.170848,13613.165907,1628.738193,A
172.145976,M,married,52.39812,2,manuf,secondary,1282.986564,7811.880263,1497.402048,A
170.294076,M,married,65.32258,0.479221,retired,secondary,2236.796185,16031.168587,1213.505838,A
169.421094,F,married,40.409079,2.968646,retired,tertiary,2512.233142,4333.8928,1454.676853,A
133.041063,F,married,40.233239,0.36708,manuf,tertiary,5573.416942,19945.024445,1176.879095,A
91.170976,F,married,47.449855,0.691907,manuf,tertiary,5829.609256,19906.2398,803.550485,A
232.846255,M,married,40.271615,2.890159,IT,tertiary,4994.661108,22480.004676,2414.001465,A
105.469779,F,married,44.03856,1.225022,legal,tertiary,3289.027891,24729.643591,1300.515794,A
472.00382,M,married,42.493428,2,manuf,secondary,3336.211834,10418.029905,1033.074939,A
423.114942,F,married,35.561178,2,manuf,secondary,2369.99882,19509.345641,1017.962759,A
475.7751,F,married,42.552701,1.468194,manuf,secondary,3466.075721,12543.37298,1793.710935,A
150.943405,F,married,49.7278,0.679935,finance,postgrad,10836.441892,34176.55571,7104.761376,A
404.818708,F,married,38.510154,1.018003,manuf,secondary,2417.917649,11748.640922,471.457487,A
208.615132,F,married,52.999132,0.339767,construct,secondary,8493.834048,14298.244472,1586.044241,A
166.183479,F,married,40.302961,1.261327,IT,tertiary,5876.75604,27461.371209,1157.684796,A
457.483001,M,married,36.626237,1.907281,legal,postgrad,9751.487943,46220.829823,4929.687629,A
576.299824,F,married,31.620997,0.121124,finance,secondary,1162.795031,15995.588644,1210.982359,A
238.641085,F,married,37.309995,0.284428,construct,postgrad,8156.653291,13908.723779,2786.818272,A
192.634731,F,married,35.954583,2.16448,manuf,tertiary,3416.082543,20478.691886,1280.17359,A
305.835451,F,married,43.683414,1.157631,finance,postgrad,11093.345576,33018.255119,4008.072794,A
154.428648,F,married,54.384463,2.581108,manuf,secondary,1469.275274,12133.591342,1208.083932,A
526.034029,F,married,22.698849,0.365306,manuf,tertiary,2971.169152,16984.44313,2073.28155,A
221.494825,F,married,38.387311,3.550315,manuf,secondary,2678.821878,13374.788615,1306.155073,A
218.526086,F,married,27.568498,0.966254,manuf,secondary,1535.811214,12174.925789,883.255012,A
556.210249,F,married,39.928067,2,legal,tertiary,2849.357925,28404.670337,1274.198564,A
664.328198,F,married,41.701276,2.242276,manuf,secondary,2905.506134,18707.799925,1369.816295,A
563.517989,M,married,43.029013,1,manuf,secondary,1578.203203,18241.308233,648.578423,A
211.667746,F,married,54.931976,1.142873,manuf,tertiary,6345.914108,19834.336736,1287.064916,A
480.410854,M,married,43.199899,2.511157,legal,postgrad,13476.63773,38728.644073,3648.974785,A
295.166719,F,married,38.912948,2,IT,tertiary,6095.137224,27125.362745,1335.319963,A
204.631338,F,married,36.538946,2.682843,government,tertiary,3582.94602,20245.622589,1468.196973,A
308.273369,M,married,47.414499,1.054008,finance,tertiary,5834.418709,36343.968692,2512.393932,A
313.742446,F,married,31.37619,1.601031,manuf,secondary,2635.089146,19675.475917,1199.774717,A
420.400057,M,married,63.373198,0.477741,retired,secondary,2144.988628,8828.326619,757.555411,A
462.46436,M,married,35.640165,0,retired,secondary,2227.996205,9849.757088,1622.675345,A
730.031956,M,married,52.669273,2,IT,tertiary,5879.187163,30043.845703,727.717799,A
301.241738,F,married,64.975699,2.773543,manuf,tertiary,4099.377968,20433.119029,1445.311888,A
311.270381,M,married,47.760951,2.363674,retired,tertiary,4208.11089,32819.803603,740.34312,A
302.422209,F,married,59.332728,2.658112,retired,tertiary,4020.236409,20210.814753,1443.822395,A
204.501878,M,married,62.971389,0.510583,retired,secondary,2252.869717,15863.844054,1263.339792,A
198.804832,F,married,52.577689,1,manuf,tertiary,7614.406131,19808.857568,991.289115,A
355.463824,F,married,38.128826,2,manuf,tertiary,3446.126462,16961.443281,1187.418439,A
79.941387,F,married,58.075014,1,retired,tertiary,3754.307848,4539.846332,1970.791515,A
327.321212,M,married,46.137055,1.961182,finance,tertiary,5787.059552,36377.284873,2308.640914,A
495.42911,F,married,42.892387,0.269564,finance,secondary,971.970074,15970.126549,572.710816,A
342.891994,F,married,40.762907,0.870127,legal,secondary,8891.85,42118.33,2018.23,A
652.983601,F,married,43.880106,0.691878,legal,secondary,8813.775614,41140.767486,2826.276093,A
177.05042,F,married,39.212432,2,legal,tertiary,3660.267962,24935.119141,2433.347378,A
437.573553,M,married,43.029142,0.827008,construct,secondary,9299.542306,14976.898156,1678.85479,A
363.603125,M,married,34.109258,1.368158,construct,tertiary,4985.57,10973.46,2729.26,A
363.656357,M,married,47.627554,1.0018,construct,tertiary,4985.57,10973.46,2729.26,A
478.022637,F,married,33.645304,1.077692,manuf,tertiary,3085.951642,16780.786103,1713.053302,A
320.811844,F,married,38.64441,2,IT,tertiary,6120.63103,27236.222251,1444.353273,A
803.39998,F,married,39.573228,2.521094,manuf,tertiary,6002.086469,35266.573926,1516.838754,A
464.668582,F,married,43.229912,2,IT,tertiary,6097.516337,29881.867397,2082.193173,A
643.760895,M,married,45.632381,0.557287,manuf,tertiary,3347.596009,8712.473328,809.36191,A
345.124164,M,married,39.372702,2,manuf,secondary,3983.260834,15702.004777,1108.748833,A
550.531901,F,married,54.731432,2.231186,government,secondary,2285.15286,12977.797867,686.674368,A
690.197181,F,married,44.475031,1.412543,legal,tertiary,9545.58224,28331.488933,1353.383085,A
421.693049,F,married,42.655875,1.239067,legal,tertiary,9781.382716,29911.842771,1469.436637,A
371.076432,F,married,65.414702,2.781253,legal,tertiary,4038.726771,19554.961856,1840.777452,A
248.775404,F,married,41.621957,1.5197,legal,tertiary,3746.66982,25457.756436,2412.099837,A
443.656866,F,married,30.291998,1.718266,legal,tertiary,3428.329638,28893.39793,2394.037202,A
342.912976,F,married,46.697506,0.821168,construct,postgrad,8101.909924,13913.744817,2779.034954,A
495.973543,M,married,44.048415,3.069873,retired,secondary,1926.55,15713.06,875.48,A
349.65868,M,married,49.661617,2.097841,retired,secondary,2060.808353,15751.954921,904.788964,A
319.269511,F,married,32.168405,1.608648,manuf,secondary,2630.940693,19582.777196,1247.56688,A
737.985025,M,married,24.143565,1,IT,secondary,720.772743,8961.746348,1124.39642,A
549.034521,F,married,57.682002,2.292761,government,secondary,2866.342002,12619.202732,727.855321,A
491.255765,M,married,39.067273,2,manuf,tertiary,3198.893202,18939.303669,724.357538,A
551.166655,F,married,57.342963,2.726667,government,secondary,2626.832482,12478.479245,785.570778,A
470.246123,M,married,32.497762,1.635966,manuf,tertiary,4207.848161,8557.468788,1498.366219,A
491.733231,F,married,54.693118,0.475572,education,secondary,7670.192769,41964.69345,2802.759578,A
503.780633,M,married,39.085152,2.755489,manuf,secondary,2029.193835,16066.695246,865.04397,A
652.322121,F,married,42.962855,2.905967,government,secondary,1794.392047,3708.135526,1089.048972,A
579.946799,F,married,55.785435,2,government,secondary,2564.893342,12401.39558,644.939852,A
363.74314,F,married,54.658921,2,IT,tertiary,6907.181856,30056.021579,1907.428309,A
599.767333,M,married,60.143491,2.41758,manuf,secondary,3034.398173,12462.946164,863.644845,A
739.495415,M,married,34.921493,1.87781,government,tertiary,5285.90032,22751.743552,2134.030408,A
716.154037,M,married,43.801014,1.301257,medicine,postgrad,9788.882632,58386.950844,2811.153262,A
612.361675,F,married,59.246114,0.867836,government,secondary,2735.653925,12451.700248,956.923223,A
760.908493,F,married,38.939317,2.402235,legal,tertiary,9221.221227,29259.132864,4056.716689,A
592.102893,M,married,37.450833,1.024853,legal,postgrad,9874.826544,45695.659787,5619.449452,A
522.010985,F,married,39.527024,0.639848,finance,secondary,1200.627034,16016.249833,1209.374682,A
410.938266,F,married,40.935288,1,construct,postgrad,7285.789576,12913.860526,2374.52312,A
501.15632,M,married,58.859155,0.103471,retired,secondary,2249.722418,8181.176956,1135.177054,A
564.521664,F,married,40.184118,2,legal,tertiary,3975.206813,28385.009511,1321.750986,A
729.683579,M,married,45.791582,1,government,tertiary,4983.731727,22134.095642,1497.718411,A
901.342286,F,married,38.60091,2.021426,retired,tertiary,4435.49315,34572.881052,1512.624614,A
727.965298,F,married,40.36777,2,legal,tertiary,9314.032077,30379.449569,3796.370963,A
662.747607,F,married,40.312668,2,construct,tertiary,4199.530054,29124.071077,920.554555,A
603.372994,M,married,26.060474,1,retired,secondary,718.15105,8578.687056,695.065061,A
701.459126,M,married,38.370237,1.753917,medicine,professional,6687.92362,56327.094616,5919.15445,A
758.422864,M,married,38.522995,1,government,tertiary,4987.124293,22010.862207,1498.614367,A
528.526508,M,married,36.094969,0,manuf,secondary,2334.304185,10257.441125,1144.404529,A
797.909709,F,married,44.14982,2.246536,legal,tertiary,10201.125062,28912.91449,4261.583971,A
855.646171,F,married,25.179115,0.630944,IT,tertiary,8175.395507,24129.595722,2031.745067,A
599.457154,M,married,32.890573,0.677361,IT,secondary,1941.199828,9284.42943,1806.324399,A
473.054567,M,married,37.450008,2.556761,legal,postgrad,13492.383434,38596.563292,3778.502775,A
793.659838,M,married,39.426904,2,IT,secondary,2120.329998,21093.846944,1236.771418,A
633.78959,F,married,56.745493,1,IT,secondary,931.115583,23376.304063,1943.768752,A
366.78292,F,married,42.053069,1.706676,finance,secondary,753.274526,15709.5547,857.099149,A
798.947744,F,married,31.790226,2.218369,legal,tertiary,9517.035748,28517.742328,4356.545137,A
940.266535,M,married,38.892451,0.710683,construct,secondary,1944.20921,20974.337864,2122.368073,A
813.168368,M,married,45.119241,2.360227,manuf,tertiary,2893.052517,18576.459126,1319.677097,A
780.490043,F,married,28.803183,0,IT,tertiary,9496.100298,25520.866435,1956.400747,A
766.814809,F,married,36.072946,1.362918,legal,professional,4216.281273,68307.374171,7252.098768,A
887.310598,M,married,43.922851,1,construct,secondary,8939.07881,14801.066437,1632.313637,A
863.691927,M,married,32.575182,2.897963,legal,postgrad,13657.348288,46183.716661,4335.732103,A
217.180887,M,married,35.100622,1,legal,postgrad,10041.677994,46368.299433,4628.71191,A
324.87219,F,married,51.049255,1.146502,legal,tertiary,3486.60962,24637.973614,967.937458,A
905.421194,F,married,37.895988,1.173665,manuf,tertiary,7416.889362,23207.024423,2058.988313,A
408.385023,M,married,45.077085,2,manuf,secondary,3327.579437,10557.693101,983.081003,A
668.428075,F,married,33.917621,0.598051,manuf,secondary,1053.741977,12225.55395,1117.057248,A
869.731458,F,married,34.483211,1.437939,construct,secondary,8968.850238,16843.829276,2058.699143,A
417.256728,F,married,43.556705,2,legal,tertiary,3892.047723,27261.862802,1328.54436,A
606.205202,F,married,36.247725,2,manuf,secondary,2662.269106,11809.193951,284.052773,A
875.983249,F,married,65.885023,1.401207,retired,tertiary,3166.395982,4557.887797,1385.809702,A
884.536639,M,married,41.373531,1,construct,secondary,8784.716483,14856.616492,1699.104602,A
857.255041,F,married,25.317898,1.583016,IT,tertiary,7767.352244,25152.261203,2129.109994,A
561.256852,F,married,47.324951,1.006074,education,secondary,8413.195601,41948.713027,2407.627348,A
371.947149,F,married,48.285919,1,education,secondary,917.728722,16920.762694,627.768096,A
982.198989,F,married,28.561115,0.387531,legal,tertiary,2940.696618,20818.156442,2634.897316,A
840.320307,F,married,59.600447,0.84309,government,tertiary,3953.753924,20782.661675,1233.275129,A
762.529773,M,married,40.580736,1.086244,finance,tertiary,5701.386145,36305.091462,1382.330656,A
752.849824,M,married,37.157776,2.082567,legal,postgrad,15400.709189,40726.36201,2191.543475,A
327.006577,M,married,43.408037,1.050781,medicine,postgrad,9687.514689,54905.924177,2758.212813,A
869.300658,F,married,32.029815,1.205483,construct,secondary,2079.785109,20981.347104,1460.86605,A
762.922162,M,married,26.03792,1.707156,construct,secondary,3781.834841,16611.067603,1314.450868,A
51.945751,M,married,32.723308,3.927529,manuf,tertiary,4453.676044,16827.376975,1881.791802,A
100.63076,F,married,43.822663,1.273782,legal,tertiary,3297.09497,24854.343602,1205.209403,A
161.282253,F,married,51.282885,2.979095,manuf,secondary,1376.545763,12096.070369,1064.602424,A
449.188996,M,married,28.431086,2.994975,medicine,postgrad,9717.605194,55505.02727,3965.781876,A
48.556965,F,married,49.99254,1.911893,government,tertiary,5067.949572,13761.313629,1628.310556,A
75.543491,M,married,57.734089,2,manuf,secondary,1307.251162,7609.729838,1374.197922,A
107.806341,M,married,63.710304,0.728789,retired,secondary,2266.094078,16080.407486,1198.267792,A
78.393885,F,married,40.447627,2.937783,retired,tertiary,2512.984249,4446.891884,1798.939653,A
96.130013,F,married,39.433383,0.067374,manuf,tertiary,5566.511322,19926.854138,1072.783805,A
155.387797,F,married,54.114008,1.044018,manuf,tertiary,6397.380057,19823.930963,859.720707,A
137.51499,M,married,44.45495,2.987935,IT,tertiary,4838.574281,22276.295863,2500.188334,A
125.982287,F,married,47.219117,1.050635,legal,tertiary,3275.871898,24576.058889,1413.423158,A
257.397698,M,married,41.703363,2,manuf,secondary,3307.492922,10606.52904,1151.441288,A
345.07395,F,married,37.767882,2,manuf,secondary,2328.314131,19509.974955,1060.72964,A
361.777017,F,married,47.35328,1.858591,manuf,secondary,3504.412751,12662.387736,1911.376199,A
189.866274,F,married,50.49938,1.359871,finance,postgrad,10493.602314,33073.55466,3147.219461,A
293.148043,F,married,39.222928,1.000324,manuf,secondary,2417.841389,11612.529671,399.929593,A
364.608794,F,married,54.925867,1.226511,construct,secondary,8460.771209,14416.152617,1431.320755,A
168.640837,F,married,40.282291,1.261327,IT,tertiary,5944.597679,27101.179067,1079.1848,A
565.835977,M,married,35.606717,1,legal,postgrad,10119.564936,46442.178647,4142.056593,A
446.430516,F,married,31.481852,0.683471,finance,secondary,1244.533737,16041.884153,1211.00236,A
195.330249,F,married,41.941436,0.487956,construct,postgrad,8116.39484,13913.038326,2730.859953,A
192.960449,F,married,35.94912,2.16448,manuf,tertiary,4172.01263,20583.928636,1458.89222,A
221.620022,F,married,41.754096,1.024847,finance,postgrad,11142.811706,33447.903151,4789.925252,A
210.554079,F,married,30.688865,0.472964,manuf,secondary,1515.703801,12189.928097,943.003436,A
338.987465,F,married,23.121938,0.133448,manuf,tertiary,2883.61928,17089.779497,2162.136518,A
220.011949,F,married,38.322763,3.797783,manuf,secondary,2792.794165,13399.080642,1503.785537,A
222.422962,F,married,28.489323,0.933647,manuf,secondary,1535.643014,12202.32877,921.801037,A
452.786352,F,married,40.249195,2,construct,tertiary,3977.86738,28405.747884,1325.660178,A
548.765539,M,married,42.960992,2.058698,manuf,tertiary,2873.188594,18770.649285,1334.302437,A
248.74518,M,married,42.883046,1.459702,manuf,secondary,2689.698785,18614.193176,872.959605,A
205.588218,F,married,49.683895,0.285746,manuf,tertiary,5560.1607,19975.204451,1359.33662,A
351.003226,M,married,43.331127,2.783326,legal,postgrad,13516.280878,38589.83155,3564.982912,A
238.273139,F,married,39.106657,1.48941,IT,tertiary,5944.904175,27489.234584,1409.190465,A
215.163325,F,married,38.662325,2.466274,manuf,tertiary,3403.594796,20217.725626,1458.493311,A
305.542158,M,married,48.918303,1.963278,finance,tertiary,5937.005452,36333.446255,3098.847669,A
290.727052,F,married,31.519962,1.361239,manuf,secondary,2631.415629,19707.010186,1308.820221,A
331.009671,M,married,65.947516,0.727245,retired,secondary,1999.713107,8918.317738,779.137687,A
403.312803,M,married,33.97367,0.307573,retired,secondary,2075.670132,9421.927147,1791.702078,A
377.280558,M,married,52.291288,2,IT,tertiary,5898.715145,29782.969334,855.200542,A
299.592849,F,married,66.858178,2.922577,retired,tertiary,3994.524358,20163.601658,1445.405318,A
310.829199,M,married,38.506573,1.727348,retired,tertiary,3687.775698,33243.536372,1737.433784,A
248.506,F,married,33.760706,2.658112,manuf,tertiary,4002.567697,20539.893933,1448.950541,A
268.865633,M,married,66.535625,0.260695,retired,secondary,2229.288869,15850.48551,1300.854627,A
253.905266,F,married,51.716709,1,manuf,tertiary,7768.000199,20011.744044,1153.113369,A
609.079013,M,married,35.230625,1.740685,construct,secondary,3804.045886,16601.454702,1269.297399,A
93.146553,F,married,64.61972,1,retired,tertiary,4090.31998,4552.009842,1880.744304,A
384.123344,M,married,41.173138,2.922364,finance,tertiary,5721.695017,36221.977279,1196.35634,A
