index,sex,mstatus,age,children,occupation,education,income,avbal,avtrans,decision
12,M,married,26.41,1,education,tertiary,3983.86,13557.57,984.02,None
192.960449,F,married,35.94912,2.16448,legal,tertiary,4172.01263,20583.928636,1458.89222,A
330,M,married,68.51,1,retired,tertiary,4215.06,4563.31,1651.31,A
363.851504,F,single,21.035595,0.03068,legal,tertiary,6966.838536,26460.396103,2757.29939,B
766.740531,F,married,40.347064,1.544499,manuf,tertiary,5720.136753,35701.147791,1400.333354,A
899.470013,F,married,22.248565,0.49993,medicine,tertiary,2662.015917,16827.333611,2196.924183,A
262,F,divorced,45.16,2,government,postgrad,7311.08,18248.45,3152.17,None
305.610108,F,single,28.954521,0.158107,construct,tertiary,11069.811158,48031.084477,2675.462476,B
434,M,single,24.35,0,manuf,secondary,2048.54,11285.16,978.51,None
471.653728,M,single,27.389444,0,IT,tertiary,7998.705275,13114.665995,1923.430407,B
316,F,married,39.01,2,construct,tertiary,5382.84,21458.64,1585.45,None
376.860896,F,married,38.435815,2,IT,tertiary,6416.304309,27123.180352,1525.523843,A
547.553224,F,single,28.961792,0.544115,construct,tertiary,11566.918128,39013.548465,1739.197962,B
782.05545,F,single,27.149686,0,education,secondary,4312.134153,17740.076308,520.350522,B
277.035599,F,single,21.067193,0.679935,legal,tertiary,7304.240447,28022.780564,3863.252524,B
507.088882,F,single,26.575403,0,legal,postgrad,9189.935568,25706.932496,4224.821226,B
655,F,single,20.56,0,IT,professional,15454.28,25290.38,4972.15,None
397,F,married,40.87,2,legal,secondary,2884.27,10959.44,1065.22,None
753.810601,F,married,35.232475,1.544873,manuf,secondary,2546.588628,18812.004351,965.049691,A
357.774489,F,single,26.028657,0,manuf,tertiary,9056.791509,25905.058621,2548.15505,B
566.836611,F,married,41.287786,2.72204,manuf,secondary,2871.845646,18776.839552,1355.203879,A
623,M,single,30.81,0,government,secondary,1001.33,12018.35,209.87,None
641,F,married,51.94,2,finance,postgrad,9198.67,33090.32,4961.85,None
91.908162,M,single,29.569705,0.50973,medicine,tertiary,10374.140669,32848.456916,1834.766587,B
780,F,single,24.41,0,construct,tertiary,4200.32,20587.99,556.05,None
563.517989,F,married,43.029013,1,manuf,secondary,1578.203203,18241.308233,648.578423,A
701.486989,F,single,23.673621,0,education,secondary,2539.413824,16788.476384,515.353123,B
363,M,married,25.93,2,IT,tertiary,4985.57,10973.46,2729.26,A
234.852218,F,single,23.226141,0,legal,tertiary,12442.693284,17728.083891,3126.54875,B
549.034521,F,married,57.682002,2.292761,manuf,secondary,2866.342002,12619.202732,727.855321,A
966,M,single,24.71,0,finance,tertiary,2607.09,29870.55,432.46,None
598.219218,F,married,35.115372,1,legal,tertiary,4331.462482,20225.652175,2614.945649,A
125.179978,F,single,25.617319,0.784328,construct,tertiary,8856.502996,43900.718665,3472.122454,B
838,F,married,40.17,0,finance,tertiary,4014.03,32592.7,2298.18,None
367,M,married,39.2,3,manuf,postgrad,2889.19,12049.87,2636.81,None
316.178974,M,married,32.408825,1.601031,manuf,secondary,3121.462241,19620.379281,1081.815161,A
405,F,single,22.22,0,government,postgrad,5636.37,25011.36,2535.67,None
564.188385,M,married,39.307447,2.995118,construct,secondary,2041.377091,16053.50106,644.656343,A
115,F,single,24.41,0,construct,secondary,13056.93,35535.66,4908.91,None
623.607666,F,single,23.576698,0,education,secondary,2360.781402,16705.749584,535.532246,B
787.62376,F,single,24.375346,0,education,secondary,3119.679216,17459.455262,3367.170678,B
742.668482,M,single,20.923753,0,manuf,tertiary,4693.485586,24891.609623,2142.569942,B
338.899082,F,single,25.093291,0.336591,legal,tertiary,6540.618509,26221.385198,2616.954112,B
378,F,single,47.55,0,manuf,tertiary,7760.13,13585.9,1608.84,None
327.006577,M,married,43.408037,1.050781,medicine,postgrad,9687.514689,54905.924177,2758.212813,A
331.213207,F,married,67.334452,2.948717,manuf,tertiary,3884.337138,19258.448945,1404.363673,A
257.84085,F,single,25.527133,0,legal,tertiary,12617.842841,17634.431938,3252.614559,B
573.97455,F,single,23.587839,0,education,secondary,2319.684872,16712.407576,549.930194,B
593,F,single,20.05,0,finance,secondary,1756.45,7872.09,1199.28,B
550.525027,F,single,27.414881,0,legal,tertiary,7852.78383,27081.178267,2656.464451,B
474,M,divorced,31.26,1,manuf,professional,3514.06,55554.49,3809.98,None
50.937862,M,single,27.864489,0.186125,medicine,tertiary,12105.58938,30446.88933,3083.992179,B
533,M,married,24.03,1,IT,secondary,668.36,8383.41,1290.08,A
582.872362,F,married,40.280978,1.092013,finance,secondary,1007.530258,15731.492885,1206.191432,A
324.378407,F,married,65.332984,1.489997,legal,tertiary,3491.616068,24898.195383,1433.128466,A
338,M,married,39.95,4,legal,postgrad,8882.35,40293.11,5939.93,None
525,M,married,37.34,2,manuf,tertiary,5386.55,36293.6,2308.35,None
213,F,married,22.09,1,IT,secondary,1500.4,21697.37,1862.66,None
569.289016,F,married,35.784037,1.693926,legal,tertiary,9271.018974,29785.748136,3750.958086,A
666.250957,F,married,40.224026,1.115484,manuf,tertiary,4907.793399,34769.182652,1247.643124,A
923,F,widowed,70.66,0,retired,postgrad,5163.77,8018.26,1079.94,None
422,M,married,32.64,1,legal,tertiary,10283.55,30008.13,1748.56,A
540.594721,F,single,25.423942,2.721844,government,tertiary,7010.281543,21310.456406,2601.98473,B
377,F,divorced,71.72,1,retired,tertiary,2836.73,7133.06,243.67,None
762,F,divorced,65.01,2,retired,tertiary,3099.61,4686.96,916.3,None
169.421094,F,married,40.409079,2.968646,manuf,tertiary,2512.233142,4333.8928,1454.676853,A
866,F,married,34.62,1,IT,secondary,1899.2,16227.06,702.96,None
276.207328,F,single,28.346858,0.439643,construct,tertiary,10860.209151,35305.69485,1808.777554,B
134.274068,F,single,26.75604,0.160636,legal,tertiary,6402.768041,26700.466144,2639.250541,B
655.614795,F,married,52.23694,1.242415,construct,postgrad,8052.530784,41816.228904,2890.157324,A
339,M,single,33.3,0,IT,secondary,2138.89,22048.03,265.22,None
428.97587,F,single,20.91247,0,legal,tertiary,7230.384928,26489.642023,2897.107052,B
813.629948,F,married,26.852929,0.965933,construct,postgrad,8341.306997,42096.406953,2691.5638,A
387.676865,M,single,26.934856,0,IT,tertiary,8393.879829,11645.802366,2026.98009,B
196,F,widowed,86.8,2,retired,professional,4689.28,33038,1353.32,None
532,F,married,63.52,3,government,secondary,2723.4,21821.02,1324.28,None
217.667724,F,single,21.402226,0,IT,secondary,2881.14701,10045.756009,793.72345,B
191,M,divorced,50.23,3,education,tertiary,5560.42,28887.65,999.76,None
306.755178,F,single,28.073416,0.025735,construct,tertiary,11216.463246,49310.844401,2852.561382,B
661,F,single,39.89,0,education,tertiary,3882.51,23513.36,1145.44,None
300.289262,F,married,62.078261,1.211213,manuf,tertiary,4321.832467,19625.533043,1556.100663,A
177.265918,F,single,25.847554,0,IT,secondary,3722.22059,10742.709127,1245.825217,B
520.290512,F,married,33.323637,0.876108,construct,postgrad,7780.029241,41958.079392,2693.136319,A
285.136333,F,single,27.985791,0.227075,construct,tertiary,10941.285001,48989.362243,2864.668667,B
644,M,married,52.4,1,government,tertiary,6161.74,21338.27,1551.74,None
290.4249,F,single,22.719548,0.405287,government,tertiary,6832.43025,21927.641386,2484.50933,B
463.269047,F,married,49.073677,2,legal,tertiary,8054.828838,29424.846456,1973.780404,A
63,M,divorced,57.07,2,manuf,tertiary,4996.54,15985.3,2328.75,None
756.851421,F,married,47.036023,2,legal,tertiary,2739.127436,28163.187637,1437.130859,A
263.235837,F,single,21.513339,0,IT,secondary,2823.908851,10042.77363,855.140554,B
878.232179,F,single,25.169254,0,legal,postgrad,9444.686179,25945.481555,4253.534416,B
254.295736,F,married,30.043128,1.524965,legal,postgrad,9946.075899,45981.387602,3141.433316,A
645,F,married,69.15,1,retired,secondary,1499.97,10697.22,1354.99,None
622.149135,F,married,59.872014,0.867836,manuf,secondary,2796.362434,12447.279545,992.88039,A
342.730394,F,married,48.760676,0.119674,construct,postgrad,8891.85,42118.33,2018.23,A
940,M,married,22.16,2,IT,postgrad,8212.69,40886.35,3029.8,A
457.88711,F,married,38.360458,2,manuf,secondary,3309.350279,20194.043552,734.508377,A
463.914877,F,single,21.171274,0,government,tertiary,6797.982559,22606.986201,2177.634871,B
684.012765,F,single,19.59037,0,government,tertiary,6679.844048,22868.287162,2106.547042,B
531.448785,F,married,32.162943,1.205483,government,secondary,3082.00502,20800.736746,1576.520942,A
34,F,married,35.31,2,manuf,secondary,1584.06,16853.17,1028.19,None
154,F,married,34.14,2,manuf,postgrad,8634.24,44913.59,2236.69,None
242.595841,F,single,21.791838,0,government,tertiary,7583.40557,22556.118824,2412.756499,B
353.94992,F,married,32.539843,1.751715,manuf,secondary,2803.207419,19571.888743,1139.401271,A
457.090561,F,married,47.207459,2,legal,tertiary,9218.443323,28871.147623,1336.214043,A
404.891574,M,single,26.951381,0,IT,tertiary,8501.967867,11645.958303,2027.111338,B
797.975501,F,single,25.323527,0,education,secondary,2987.437517,17481.152271,2632.905356,B
271.79893,F,single,28.380879,0.307693,construct,tertiary,10767.464199,47801.240725,2662.216956,B
501.848947,F,married,48.219057,2.427233,manuf,secondary,3773.447753,19435.744138,731.419613,A
112.285269,F,single,21.838165,0,legal,tertiary,5629.308246,26053.978953,2120.180222,B
472.569012,M,single,27.424309,0,IT,tertiary,7996.980725,13376.283031,1942.844473,B
278,F,married,37.98,4,government,secondary,1181.14,19858.82,823.23,None
586.482351,F,married,46.368847,2,legal,tertiary,3708.410937,27984.793847,1343.133685,A
270.753919,F,single,23.329604,0,legal,tertiary,9871.06629,17644.788124,2482.108472,B
774.277618,F,single,26.248651,0,education,secondary,3489.82664,17554.370059,437.973099,B
658,F,divorced,40.02,2,medicine,secondary,2892.27,12045.38,1589.89,None
321.964018,F,single,23.367342,0.440429,legal,tertiary,9666.936464,18879.890276,2571.324988,B
955,F,divorced,57.22,0,manuf,secondary,2847.56,17110.17,851.85,None
670.057073,M,single,25.937671,0,manuf,tertiary,4587.447545,24997.819985,2400.703866,B
661.052768,M,single,25.861837,0,manuf,tertiary,4605.300058,24979.153973,2430.520667,B
780.991415,F,single,27.144843,0,education,secondary,3354.356829,17630.275559,465.891396,B
802,F,widowed,59.59,1,finance,secondary,1968.71,19248.22,1724.96,None
88,M,single,40.44,0,finance,secondary,1996.56,19775.39,861.81,None
407.534261,M,single,27.216994,0,IT,tertiary,7688.58588,11662.402803,1953.879414,B
466.784526,M,single,28.262691,0,IT,tertiary,6285.579167,12455.522326,1909.302702,B
436.034056,M,single,22.415127,0,manuf,tertiary,4954.724939,23654.996579,1695.699107,B
133.249824,M,single,27.843008,0.18907,medicine,tertiary,11725.756094,30474.953257,2947.487109,B
478.424545,F,single,27.446431,0,IT,tertiary,8002.943074,13522.935527,1919.452708,B
563,F,single,21.01,0,government,professional,11982.47,53421.89,1783.68,B
223.771303,F,married,36.051657,1.93437,finance,postgrad,11170.498905,33796.782564,7025.948845,A
355.568108,F,single,26.934529,0,medicine,tertiary,7890.023325,27665.662785,2592.641946,B
2,M,widowed,87.35,3,retired,tertiary,4874.08,18941.99,863.56,None
607,M,single,28.07,0,finance,secondary,565.66,15456.75,1865,None
268.275962,F,single,24.878937,0,legal,tertiary,12642.941225,17632.996926,3361.799245,B
896.538741,M,single,23.049972,0,manuf,tertiary,3463.3471,24230.22585,1988.69598,B
157.773727,F,married,41.057718,1.068292,IT,tertiary,5814.292497,27426.428324,967.190939,A
486,F,married,26.86,2,education,tertiary,2109.48,19095.84,1103.11,None
421.062307,M,married,39.485678,2,manuf,secondary,3458.13293,15655.325372,814.047408,A
723,M,married,34.93,1,government,postgrad,9979.31,26134.38,2065.62,None
994,M,divorced,41.86,1,manuf,tertiary,4555.28,39739.32,1969.29,None
83.112194,M,single,29.507731,0.707971,medicine,tertiary,10303.778549,32570.890258,1826.241207,B
342.480764,F,married,46.31485,0.345939,construct,postgrad,8891.85,42118.33,2018.23,A
440.128212,M,married,51.455226,0,retired,secondary,2258.1374,9178.875635,1542.267711,A
931.68982,F,single,26.527356,0,manuf,tertiary,9200.274353,25910.247142,3355.722306,B
85.170805,M,single,29.515671,0.749758,medicine,tertiary,10235.439465,32617.297625,1827.175694,B
666,F,divorced,47.95,1,medicine,tertiary,11306.48,45672.71,3306.97,None
518.546824,F,single,26.766422,2.080564,legal,tertiary,9402.145876,19172.219991,2612.764156,B
198.804832,F,married,52.577689,1,manuf,tertiary,7614.406131,19808.857568,991.289115,A
591.030548,F,single,20.068305,0,IT,secondary,2035.184689,10031.161465,1008.84323,B
543.745398,F,single,22.270973,1.904083,legal,tertiary,7000.793999,20134.541509,2689.589429,B
752,F,single,19.96,0,IT,secondary,586.86,15931.03,1567.66,None
651,F,married,45.48,1,finance,secondary,1283.11,21000.74,1087.18,None
277.990279,F,single,26.798774,0,medicine,tertiary,7894.240525,27727.820654,2404.682265,B
128.182223,M,married,56.556199,1.767467,manuf,secondary,2225.411467,7658.924328,1314.298228,A
244.154924,F,single,21.789538,0.073891,legal,tertiary,6392.932816,26253.975153,2197.727405,B
477.34202,F,married,30.173262,1.718266,legal,tertiary,2803.106065,28860.985697,2376.963081,A
915.872052,F,single,25.989651,0,manuf,tertiary,9129.602876,25947.655329,2573.431355,B
876.823715,F,single,23.021047,0,education,secondary,3763.370554,17404.741679,605.518483,B
57,M,married,58.89,2,manuf,tertiary,2210.32,7543.98,1293.92,A
124,F,divorced,56.94,0,construct,secondary,12214.12,72994.93,7301.07,None
568.59032,F,married,58.321533,2.292761,manuf,secondary,3146.528662,12541.418573,845.837007,A
999,M,widowed,72.92,1,retired,secondary,1694.83,8837.19,1342.45,None
49,F,divorced,28.66,1,legal,tertiary,6612.07,28284.88,3669.22,B
297.222619,F,single,27.633126,0,construct,tertiary,11079.306648,54772.345088,3986.650056,B
93,F,married,66.9,0,retired,secondary,1927.01,5491.91,815.74,None
386,M,single,43.98,0,manuf,professional,4856.72,29800.92,3829.94,None
675.413337,M,single,25.991085,0,manuf,tertiary,4612.339916,25160.232348,2351.671969,B
295.518544,M,married,29.434336,1,retired,secondary,1849.956955,8965.402341,1192.032172,A
131,F,single,28.31,0,finance,tertiary,7067.84,14085.66,3020.8,None
250,M,divorced,47.78,0,medicine,postgrad,9390.82,17968.03,2414.97,None
403.091844,M,married,38.140514,0.886478,legal,postgrad,13410.624281,37580.800614,4033.835777,A
925,M,divorced,47.8,0,education,secondary,864.33,3960.82,589.42,None
160.863068,F,married,41.730231,1.000613,IT,tertiary,5755.571532,26872.280763,668.538563,A
197,F,single,38.09,0,medicine,professional,18900.69,50930.82,6210.63,None
599,F,single,37.35,0,manuf,secondary,2368.34,6049.24,1076.91,None
633.962862,F,married,40.446406,1.247796,legal,postgrad,8885.15653,45660.348233,5797.067812,A
505.167934,F,married,31.984492,1.667102,medicine,professional,9241.597689,68588.505951,3703.312598,A
658.025323,F,married,39.804575,2,IT,tertiary,5856.164428,29906.122472,783.176631,A
539.897326,F,single,23.47869,1.695845,government,tertiary,7001.83948,20635.40288,2623.168,B
859,M,widowed,60.04,1,finance,postgrad,6016.4,38781.4,2869.1,None
861,F,divorced,43.16,2,legal,tertiary,4838.32,30628.38,2200.88,None
199.74807,M,married,43.31605,2,manuf,secondary,3323.912217,10806.507434,1055.236496,A
790.248082,M,married,47.324297,1.832985,manuf,secondary,3499.466266,10151.195222,659.128651,A
626.335504,M,single,25.895071,0,manuf,tertiary,4827.052672,25098.626939,2374.041003,B
864,M,divorced,29.68,2,manuf,postgrad,10241.25,24121.35,2439.98,None
342.931613,F,single,22.755014,0.539991,government,tertiary,6839.685411,21922.179235,2518.210726,B
898.995528,F,married,42.78018,2.200604,manuf,tertiary,1780.266129,2884.559952,1074.147179,A
95.663614,M,married,58.887206,1.283928,manuf,secondary,2235.572676,7673.21865,1275.246674,A
647,F,single,47.75,0,IT,tertiary,6708.68,36184.38,2603.56,None
739,F,married,67.78,1,retired,tertiary,3087.85,23905.9,1590.28,None
189.614144,F,single,27.464313,0,construct,tertiary,10544.735274,50251.147788,3018.292354,B
1,F,married,56.82,1,legal,secondary,3105.39,33003.48,1776.81,None
808.623484,F,single,25.996564,0,education,secondary,3961.993654,17569.874502,608.810037,B
618.016908,F,married,33.145557,0.781748,government,secondary,2452.747804,20809.733002,2077.378741,A
21,M,married,28.38,4,IT,tertiary,5657.13,17438.08,1994.03,A
607.660717,F,married,30.73493,1.973954,manuf,secondary,1269.535404,12044.020272,938.802548,A
626,M,married,35.05,2,finance,tertiary,5295.53,22866.75,2174.63,A
781,M,married,35.65,0,medicine,tertiary,7085.18,32249.38,2389.03,None
624,F,widowed,56.01,1,education,tertiary,4140.42,5780.7,1724.59,None
918.474428,F,single,23.949342,0,education,secondary,3733.042366,16507.515122,384.502261,B
258.061288,F,married,56.086305,0,medicine,tertiary,2264.955547,16723.626396,1790.563264,A
714,F,divorced,72.47,2,retired,secondary,991.15,6977.61,485.29,None
301.961882,F,single,28.34528,0.25133,construct,tertiary,11037.198233,47934.328385,2676.151371,B
131.232886,F,single,25.835258,0.194406,legal,tertiary,6427.658066,26692.232606,2684.744351,B
987.512612,M,single,24.114477,0,medicine,tertiary,10917.527287,29090.053529,2291.003028,B
840,F,widowed,59.99,2,medicine,tertiary,6463.95,38496.93,2368.3,None
787.293693,M,married,27.885052,1.538947,IT,secondary,907.175897,22024.376057,1675.860921,A
331.547528,F,single,23.331137,0.428003,legal,tertiary,9656.013991,18883.348608,2556.833216,B
876,F,married,64.65,0,IT,tertiary,5999.94,19611.86,2509.22,None
715,F,single,26.55,0,construct,secondary,991.15,6977.61,485.29,None
628.740026,F,single,24.875207,0,education,secondary,4294.668454,17210.221933,330.426538,B
341,M,divorced,47.09,2,construct,secondary,2014.88,8745.38,1850.98,None
84,M,married,39.79,1,IT,secondary,579.42,16311.43,814.35,None
363.603125,F,married,34.109258,1.368158,IT,tertiary,4985.57,10973.46,2729.26,A
31,M,widowed,70.83,1,retired,postgrad,2604.68,13671.58,1026.93,None
563.464342,F,single,25.320814,0,medicine,tertiary,9121.609279,25930.811445,2556.36246,B
351.461007,F,married,47.462346,1.226511,construct,postgrad,8461.749559,14463.765561,1613.58623,A
940.266535,F,married,38.892451,0.710683,government,secondary,1944.20921,20974.337864,2122.368073,A
150.3209,F,married,50.796029,2.939288,legal,tertiary,4584.703922,21452.403444,2642.263338,A
388.708774,M,single,28.493694,0,IT,tertiary,6740.95453,13010.367109,1763.421206,B
523,F,divorced,72.76,3,retired,secondary,1720.76,9972.16,507.67,None
450,F,married,33.35,1,legal,tertiary,4437.66,19844.82,2489.46,A
793.255367,F,single,23.434397,0,education,secondary,3370.187002,17480.857978,2810.280683,B
519,M,divorced,28.32,2,government,secondary,2545.87,16096.29,669.68,None
49.628968,F,single,27.762922,0.290634,legal,tertiary,6587.792969,28286.11735,3615.087224,B
247.335632,M,married,40.065095,1.012898,manuf,secondary,2367.738438,19655.645882,1378.98174,A
964,F,married,63.23,0,education,tertiary,3954.57,21542.61,837.34,A
293.013945,F,married,50.749303,2.682843,government,tertiary,3593.361013,20166.116507,1436.820297,A
946,F,single,43.44,0,education,postgrad,7578.07,29778.37,1781.79,None
315,M,widowed,57.88,1,medicine,secondary,5382.84,21458.64,1585.45,None
661.111321,F,married,38.760194,2,legal,tertiary,9162.963394,29779.837142,3706.10313,A
68,M,divorced,36.8,2,manuf,postgrad,5187.16,23739.22,3320.07,None
375,F,married,38.33,0,IT,secondary,1708.38,15048.69,480.3,None
881.167453,F,married,59.527591,0.584174,government,tertiary,4635.62932,21940.81635,1359.593407,A
791.227652,F,single,23.558017,0,education,secondary,3172.266567,17471.537708,3303.227705,B
239.929393,F,single,22.232977,0,government,tertiary,7245.845396,22009.924952,2449.762788,B
332.316676,F,married,41.122311,1.923871,manuf,tertiary,5677.323004,35752.146369,1176.120407,A
76,F,divorced,43.33,2,government,tertiary,4958.71,28646.42,1789.41,None
422.091191,F,single,26.324207,0.483105,legal,tertiary,9926.059409,19009.451936,2734.161005,B
415,F,divorced,51.41,1,IT,secondary,3434.82,17621.82,1209.87,None
120.351832,M,single,25.082896,0,manuf,tertiary,5029.882431,25156.164492,2325.638421,B
4.539647,M,single,27.964054,0,medicine,tertiary,12944.785362,29974.280067,3216.34404,B
654.98901,F,married,31.447926,1.888613,government,secondary,2557.632019,20607.716289,979.992341,A
858,F,divorced,41.38,0,IT,tertiary,9339,12144.04,1479.12,None
964.20917,F,single,24.767768,0,legal,tertiary,9201.59117,25947.476047,3286.614175,B
730,F,single,27.96,0,medicine,secondary,4879.99,6268.61,2323.3,None
22,F,married,25.74,0,finance,professional,13094.17,51277.41,3747.48,None
486.47167,F,single,26.780146,0.060695,construct,tertiary,11581.473913,49037.831793,2625.88945,B
682.592647,F,married,36.985967,2,legal,tertiary,9997.604639,29612.515635,3852.780266,A
627,M,single,25.63,0,legal,tertiary,11887.31,22585.61,3944.5,None
864.504989,F,married,40.915132,1,construct,secondary,8843.530624,15126.211373,1702.308778,A
359.218318,F,single,24.157733,0.285179,legal,tertiary,6686.787658,26226.325092,2642.131419,B
4,F,married,35.71,0,education,postgrad,3214.93,15423.24,1996.09,None
321.632994,F,married,66.512563,1,legal,tertiary,3493.090619,23664.230152,1118.759467,A
172.309288,F,single,25.947518,0,manuf,tertiary,9030.968975,24827.113918,2389.848602,B
667.57338,F,married,45.017781,1.019109,legal,postgrad,9232.70857,46240.402299,5126.648702,A
781.3325,F,single,26.705405,0,education,secondary,3360.385107,17632.406114,472.94236,B
342.912976,F,married,46.697506,0.821168,construct,postgrad,8101.909924,13913.744817,2779.034954,A
523.753749,F,single,27.167312,2.210313,legal,tertiary,7335.691513,19252.526786,2535.873033,B
635,F,married,39.27,2,IT,secondary,933.69,12302.49,1303.04,None
116,M,married,39.62,0,manuf,tertiary,2463.54,1694.22,1500.08,None
155,M,divorced,45.01,1,education,postgrad,6764.74,12294.81,1840.94,None
913,F,married,38.18,0,finance,professional,8056.97,33921.23,4120.25,None
680.700573,F,single,25.737398,0,manuf,tertiary,9123.915776,25944.294096,2559.93043,B
583,F,divorced,28.05,3,government,postgrad,7708.39,19249.76,2485.03,B
617.870472,F,married,25.973903,1.687441,medicine,professional,9857.967116,58461.413995,4408.377133,A
609.07757,F,married,38.942618,1.863059,legal,tertiary,9244.207635,28978.189178,2453.12957,A
744.175753,F,married,42.307282,2.043122,manuf,tertiary,6215.67282,36229.293267,1618.738422,A
790.376591,F,married,38.793781,2,government,secondary,1837.326926,21123.121412,874.497793,A
803,M,married,45.04,3,finance,professional,9288.05,28036.63,4662.6,A
425,F,single,36.11,0,manuf,tertiary,6934.92,26534.28,1434.66,None
269.212846,F,single,22.895239,0,legal,tertiary,10511.027768,17775.046209,2722.841792,B
497,F,single,28.01,0,legal,secondary,2312.22,16175.42,1226.34,None
792.432772,F,single,26.246258,0,education,secondary,3962.191808,17600.667338,608.691858,B
216,F,married,41.34,2,IT,tertiary,5331.59,34455.95,1429.28,None
712,M,divorced,31.98,2,finance,secondary,3250.2,7661.93,966.24,None
554.889994,F,single,24.298647,0,IT,secondary,3341.253818,10496.348549,1085.753084,B
613.196719,M,married,39.776745,2.98995,medicine,postgrad,9829.943237,48447.516035,3915.855215,A
709.73786,F,single,27.161779,0,legal,tertiary,8141.204701,26110.852318,2629.781461,B
276.62427,F,single,21.612787,0,IT,secondary,3070.807685,10121.949139,735.285728,B
835.025302,F,married,23.15445,0.63469,medicine,tertiary,3091.433928,16661.173447,1474.577167,A
812.206006,M,single,19.75609,0,manuf,tertiary,4801.167887,24848.203078,2093.507984,B
592.970862,F,single,20.052864,0,IT,secondary,1851.874409,9922.085563,1114.632488,B
317,F,single,43.1,0,construct,secondary,5382.84,21458.64,1585.45,None
981.027081,M,single,25.073938,0,medicine,tertiary,11513.488852,29623.540528,2317.669559,B
505,F,married,36.61,0,finance,secondary,661.03,18118.42,2003.13,None
745.994661,F,single,25.476612,0.384582,construct,tertiary,11005.288061,37840.192915,1648.143991,B
364.340734,F,married,31.50442,1.084359,construct,postgrad,9729.864487,43696.849795,2363.393564,A
455.478548,F,single,27.383056,0.051938,legal,tertiary,6231.711375,26076.413088,2669.058592,B
758,M,single,38.41,0,government,secondary,4074.19,10546.53,1213.83,None
567.033324,F,married,27.786507,0.630944,IT,tertiary,7473.17094,25826.241995,1306.638746,A
74.762669,M,married,41.517665,1.954931,government,secondary,4912.97697,14083.539774,1626.502862,A
766,M,single,26.81,0,legal,tertiary,5297.12,29895.86,2482.71,B
941,M,divorced,42.68,1,finance,tertiary,7114.04,22848.03,1904.5,None
506,M,married,20.2,0,construct,tertiary,661.03,18118.42,2003.13,None
90.776901,M,single,29.539972,0.715569,medicine,tertiary,10303.838001,32537.870232,1802.16649,B
81,M,married,39.39,0,government,tertiary,5554.4,19919.86,1018.94,A
150,M,single,25.43,0,IT,secondary,2181.87,12695.79,1233.78,None
237.780993,M,married,43.076482,2.022315,finance,postgrad,11190.610341,33802.776428,4162.824745,A
638,F,divorced,45,2,government,professional,15886.74,28400.25,1851.32,None
261.07457,F,single,24.766687,0,legal,tertiary,12635.425897,17653.619609,3324.336471,B
301.843134,M,married,32.162035,2,manuf,secondary,3085.705337,19763.691868,1065.892334,A
400.746492,F,single,27.767371,1.904083,legal,tertiary,5568.302948,19597.681282,1556.403921,B
809,F,married,47.91,1,government,postgrad,7987.51,9525.69,3545.08,None
917,F,married,68.91,0,retired,secondary,1710.87,15704.78,331.91,None
549,F,divorced,59.63,3,finance,postgrad,12837.16,15063.45,3669.4,None
404.331432,M,married,36.524352,2,manuf,secondary,2223.172455,16396.413931,386.330841,A
807.572467,F,single,27.303081,0,education,secondary,2839.08602,17838.401779,446.278108,B
698.288397,F,single,26.792463,0,education,secondary,2626.911295,16449.644013,528.011764,B
444.511063,F,single,23.224743,0,legal,tertiary,9592.195579,17651.77811,2497.537998,B
731.915185,M,single,19.395233,0,manuf,tertiary,4954.337913,23658.481256,1918.84946,B
452.637939,F,single,22.819381,0.665524,government,tertiary,6841.316488,21912.756189,2583.561557,B
482.990596,F,married,33.39406,0.601366,construct,postgrad,7981.218506,42019.097297,2706.550211,A
420,M,divorced,47.2,2,finance,secondary,2360.47,13504.55,2195.52,None
301.203537,F,single,28.244721,0.115164,construct,tertiary,11022.311722,48327.093764,2681.869851,B
571,F,married,29.26,1,IT,secondary,1980.27,12651.33,1287.25,None
240.467865,F,single,23.810021,0,legal,tertiary,12640.465154,17665.501739,3307.255949,B
688,M,married,48.56,0,manuf,postgrad,4772.7,27022.71,2540.78,None
318.856863,M,single,27.950336,0,IT,tertiary,8275.87699,13205.853339,1698.725314,B
926.023497,F,married,22.206232,0.607049,medicine,tertiary,2840.840096,16912.991042,2015.498534,A
280.297384,M,married,44.020324,1.08126,construct,secondary,2150.183387,15926.07498,1230.045002,A
312.009636,M,single,27.481256,0,IT,tertiary,8296.554284,13298.621066,1727.222395,B
644.132163,F,married,34.260518,0.463042,manuf,tertiary,4166.426193,8061.274104,1478.549817,A
800.870173,F,single,27.249182,0,education,secondary,2989.895149,17696.797341,458.961866,B
561.864926,F,married,30.204585,2.814562,legal,postgrad,11172.630428,46382.215823,3717.008539,A
359.977167,F,single,23.784044,1.794764,legal,tertiary,9226.371853,19096.75726,2566.929124,B
885,F,married,35.86,4,finance,professional,5814.34,38954.72,3396.35,None
475.561138,F,married,43.057987,0.931891,construct,postgrad,8073.808846,42038.791378,2453.171318,A
96.169514,F,married,50.905794,0.905079,manuf,tertiary,6027.023021,19893.131521,758.427947,A
110.217513,M,single,21.891647,0,legal,tertiary,5382.784583,25987.448359,2123.735981,B
79.234112,F,single,27.42199,2.602925,construct,tertiary,8428.336383,45113.168089,3473.889559,B
