index,sex,mstatus,age,children,occupation,education,income,avbal,avtrans,decision
234.349088,M,single,24.251554,0,legal,tertiary,10666.111664,47862.11175,2189.612646,B
736.723394,M,single,26.561762,0.94814,government,professional,9421.424411,55101.511932,3831.444697,None
696.800976,F,married,40.348358,1.132666,construct,secondary,8764.207925,14897.489858,2010.736848,A
274.006274,M,single,25.088246,0,legal,tertiary,5123.590588,25189.841504,2090.783379,B
874,M,single,30.62,0,finance,professional,7188.77,50727.42,2278.04,None
290.083338,M,single,20.546852,0,legal,tertiary,7150.926377,26807.134543,2397.770451,B
528.488142,M,single,24.244011,0,legal,tertiary,6220.553677,25934.071051,2456.19791,B
157.138806,M,single,26.890991,0.269953,legal,tertiary,9210.166035,45629.561769,3203.02772,B
464.743036,M,single,24.355258,0.40324,legal,tertiary,7034.819694,26565.807188,2605.6727,B
701,M,divorced,66.73,2,retired,tertiary,3713.81,26866.04,782.02,None
712.84832,F,married,30.15392,1.841518,IT,tertiary,7164.617746,25740.021381,2054.826256,A
447.414739,M,married,43.23108,2.601154,legal,postgrad,13500.877728,38595.854963,3725.54794,A
646.613989,F,married,41.926647,2.507209,finance,secondary,1289.820668,15634.811582,1104.338924,A
58,F,divorced,57.84,0,government,secondary,2500.88,5691.44,1278.66,None
795.1883,F,married,49.529271,1.23939,IT,secondary,1188.004722,22842.605241,1721.89812,A
908,M,widowed,60.12,1,finance,secondary,1875.26,19448.39,1183.67,None
318.614202,M,married,39.781726,0.778905,legal,postgrad,8827.702635,47064.644432,2633.83416,A
513.802797,F,single,25.167253,0,IT,tertiary,9679.251002,14977.936532,2247.32199,B
213,F,married,22.09,1,IT,secondary,1500.4,21697.37,1862.66,None
537,M,divorced,56.74,2,construct,secondary,3496.41,25664.44,1258.45,None
475.7751,M,married,42.552701,1.468194,manuf,secondary,3466.075721,12543.37298,1793.710935,A
192,F,married,31.07,3,government,tertiary,3951.12,20632.88,1478.18,A
528.950826,F,single,26.074349,2.49255,legal,tertiary,7711.3981,19652.551307,2452.998376,B
198.48875,M,single,27.081329,0.002687,legal,tertiary,10088.141531,46198.319388,2627.638051,B
636.732222,F,married,42.402159,1.12892,construct,secondary,9037.870677,15222.393913,1720.977262,A
435.714263,F,married,44.231028,0.576282,finance,secondary,1009.044345,16111.017216,737.295017,A
441.482615,F,married,40.342603,2.505326,finance,secondary,2121.963466,15911.703809,987.691354,A
573.712334,F,married,50.327505,2.286619,manuf,secondary,2988.020766,12474.857932,643.964177,A
608.627817,M,single,27.098174,0,legal,tertiary,8699.172309,27290.321297,2672.506793,B
816.157482,F,single,23.932209,0,government,secondary,3552.568061,16738.610414,318.743081,B
895,M,single,40.84,0,medicine,secondary,3022.15,19926.25,1798.34,None
392,F,married,44.07,2,finance,secondary,767.75,11850.44,1325.96,None
290.725168,M,single,27.038186,0.000743,legal,tertiary,10232.553643,46207.206371,2592.136614,B
290,M,married,36.25,0,medicine,secondary,2126.57,9519.55,1788.15,A
702,F,single,42.45,0,legal,tertiary,2865.8,42792.8,2724.65,None
705.10073,F,married,41.187363,2.605461,finance,secondary,1231.583114,15601.873434,990.004961,A
597.082788,F,married,36.981343,2.231186,manuf,secondary,2269.699935,12782.657231,606.907934,A
312.62675,F,single,22.476129,0.484387,legal,tertiary,9414.19732,17855.548704,2467.433425,B
89.26037,M,single,26.262113,0.135208,legal,tertiary,8947.407696,44936.657616,3471.899584,B
511.081231,M,single,24.208147,0,legal,tertiary,6600.844224,26042.224838,2485.527396,B
14,M,divorced,47.2,3,finance,tertiary,5358.23,23972.95,1988.45,None
402.077682,M,married,28.510699,1.635661,legal,postgrad,10026.717976,46459.574914,3370.022696,A
266.275516,F,married,50.682832,2.748186,government,tertiary,4558.422007,21991.972099,2188.601866,A
284.430828,F,married,50.22117,1.972637,manuf,secondary,2883.188964,19360.635717,1363.682869,A
793,M,single,26.59,0,manuf,professional,10358.03,25939.39,6537.16,B
424.859812,M,single,25.614693,0,legal,tertiary,6852.195998,25900.438078,2543.961224,B
324,F,married,67.02,0,retired,tertiary,2161.14,15849.68,1348.57,A
484.070106,F,married,39.388473,1.59961,construct,secondary,7415.011294,13098.86997,1868.818722,A
798.081102,F,single,24.213483,0,government,secondary,3647.512203,17455.653447,2460.086746,B
181,F,divorced,45,0,IT,secondary,1463.39,16051.12,1213.22,None
552,M,married,45.57,0,legal,tertiary,7436.51,29997.64,2585.14,None
171.572913,M,divorced,53.740061,0.530069,finance,tertiary,6541.942101,11972.33512,1845.172087,None
713.602338,M,married,38.668223,1.697886,medicine,postgrad,9026.602092,61406.871402,3685.152269,A
767.583445,M,married,38.292925,1,medicine,postgrad,6823.975459,53439.627607,6426.132118,A
759.679713,F,married,34.330105,1.267475,government,tertiary,5146.300336,22604.536447,1653.829542,A
481.612514,F,divorced,41.772348,1.325706,retired,tertiary,5381.527323,35491.958541,1494.810178,None
132,F,single,35.06,0,manuf,secondary,3508.96,12346.86,437.7,None
736.618347,F,single,26.408239,0,government,secondary,3340.290334,17433.899772,357.859884,B
302.633288,F,married,40.578439,2.097054,manuf,tertiary,4040.238094,20407.144795,1437.675033,A
290.114005,M,married,42.322355,1.340482,manuf,secondary,2037.500094,4330.263832,1339.225891,A
15,M,single,21.38,0,medicine,secondary,1790.78,20102.4,2204.08,None
300.830722,F,single,26.731133,0,IT,tertiary,9406.466337,15068.734852,2938.867451,B
39,M,single,28,0,legal,tertiary,9956.44,30937.8,3866.72,None
5,M,single,20.53,0,construct,tertiary,3214.93,15423.24,1996.09,None
721.411293,F,married,52.473521,1.045039,IT,secondary,1004.095199,23031.497334,1866.400404,A
586.049979,M,married,49.61017,2.181667,manuf,secondary,4145.321129,13157.944844,909.743954,A
84.176804,M,single,27.303872,0.271895,legal,tertiary,8869.183471,45624.804818,3105.586173,B
27,M,divorced,45.17,1,finance,postgrad,5378.92,21331.51,2838.42,None
266.809029,M,single,22.143405,0,legal,tertiary,11109.38575,50131.892577,2321.99542,B
417,M,single,20,0,IT,tertiary,6776.93,32781.6,2804.99,None
893,M,single,42.44,0,finance,tertiary,7914.49,24004.22,1451.04,None
357.519247,F,married,48.591448,1.165782,finance,tertiary,6926.434024,35818.124775,2323.546476,A
678.26644,M,married,36.004572,2.114066,legal,postgrad,13815.404157,40699.46642,2340.283096,A
54,M,married,36.46,2,finance,tertiary,5566.4,10965.36,3491.51,None
984,F,divorced,44.83,4,government,professional,6434.98,10797.75,3713.02,None
545,F,divorced,33.37,1,medicine,secondary,782.64,15740.16,2098.98,None
281.042008,M,single,24.940231,0.265438,legal,tertiary,6647.584322,26959.806919,2849.458722,B
239.309899,F,single,23.91439,0,legal,tertiary,12618.153651,17679.747574,3220.087062,B
257.255224,F,married,58.754831,1.847291,manuf,tertiary,4305.468354,20142.17794,1464.872798,A
317.057341,F,married,46.806111,0.196923,finance,tertiary,6609.247875,35510.875611,2417.106823,A
643,F,married,37.92,2,finance,postgrad,10073.63,30795.74,3754.96,None
49.41431,F,married,32.626169,3.875571,manuf,tertiary,5176.227288,19196.110695,1935.198009,A
553.673006,F,married,42.692718,1.624647,manuf,secondary,1265.759127,12167.18956,1122.910068,A
478.337012,M,single,21.493354,0,IT,secondary,2985.38103,10862.359497,1121.467165,B
583.114143,F,married,42.920139,0.674318,construct,secondary,8357.678695,13922.554028,2607.19292,A
838,F,married,40.17,0,finance,tertiary,4014.03,32592.7,2298.18,None
513.970415,F,married,49.6914,2.088219,finance,secondary,1998.692493,15868.912632,1035.546104,A
643.760895,M,married,45.632381,0.557287,manuf,secondary,3347.596009,8712.473328,809.36191,A
189.548712,M,single,25.84267,0,legal,tertiary,8916.763747,25833.142253,2357.586689,B
407.55216,F,single,25.438434,0,government,tertiary,9434.328987,26382.4313,2538.572836,B
914,F,divorced,69.84,1,retired,secondary,465.49,10452.61,841.13,None
355.290194,F,married,32.735551,2.084392,manuf,tertiary,3823.989407,20642.031338,1643.101455,A
816,F,divorced,44.72,3,finance,tertiary,8372.52,28836.43,1949.38,None
748,F,divorced,57.29,2,government,tertiary,4995.33,26083.81,1597.76,None
320.320537,M,married,55.713796,1.180222,manuf,secondary,1849.628789,4542.681199,1320.474341,A
300.702028,M,single,27.263637,0,IT,tertiary,8528.747039,14230.941356,2033.790001,B
182,F,married,29.26,1,construct,tertiary,1463.39,16051.12,1213.22,A
374.219942,F,single,22.168247,1.334541,government,secondary,5430.920986,21894.042516,865.912423,B
401,M,widowed,57.03,0,government,tertiary,4441.41,1590.23,748.14,None
435.106632,M,married,45.733564,1,manuf,secondary,1662.112059,9165.391437,742.486981,A
31,M,widowed,70.83,1,retired,postgrad,2604.68,13671.58,1026.93,None
581.559027,M,single,24.199353,0.061535,legal,tertiary,11165.318008,33375.956713,2052.664977,B
221.61408,M,single,25.977566,0,IT,secondary,3775.980959,10899.831809,1371.616416,B
144.298368,F,married,33.241356,1.713536,manuf,tertiary,4471.803682,19623.843183,2134.448486,A
563.338546,M,married,35.463322,1.770527,finance,secondary,2734.29883,18237.527987,3218.066928,None
623,M,single,30.81,0,government,secondary,1001.33,12018.35,209.87,None
465.171723,M,single,24.229722,0,manuf,tertiary,5667.461229,23819.121224,1999.561813,B
325.649312,F,married,46.85313,0.308369,finance,tertiary,6030.317319,35235.611056,3022.094931,A
196,F,widowed,86.8,2,retired,professional,4689.28,33038,1353.32,None
840,F,widowed,59.99,2,medicine,tertiary,6463.95,38496.93,2368.3,None
443.009598,M,married,34.325877,2.080231,manuf,secondary,2803.872584,19463.430008,1087.556746,A
626.496389,M,single,28.16301,0.086091,legal,tertiary,5450.448971,29745.124048,2790.180929,B
169.232554,M,single,24.513148,0.037997,legal,tertiary,10164.775215,47455.475105,3098.526875,B
520.203039,M,single,25.654178,0.045587,legal,tertiary,6814.116094,27006.181269,2877.365137,B
758,M,single,38.41,0,government,secondary,4074.19,10546.53,1213.83,None
613.481944,F,single,24.344163,0,government,secondary,4298.614926,17651.388965,2080.429569,B
330,M,married,68.51,1,retired,tertiary,4215.06,4563.31,1651.31,A
249.936095,M,single,21.875466,0.000441,legal,tertiary,6037.907689,26203.773343,2084.352143,B
404.256118,M,single,20.485855,0,IT,secondary,3106.70609,11085.166063,1363.554033,B
433,M,divorced,59.06,2,education,secondary,1539.08,21834.78,776.93,None
252.588276,M,single,27.521752,0.227043,legal,tertiary,5928.936045,28456.5417,2802.697128,B
276.382507,M,single,25.971118,0,legal,tertiary,5090.536683,25293.027289,2188.620446,B
853.419945,F,single,23.657375,0,government,secondary,3340.116711,16644.744334,403.842661,B
210.044858,F,single,21.662656,0,government,secondary,4823.050169,20290.680424,677.791703,B
627,M,single,25.63,0,legal,tertiary,11887.31,22585.61,3944.5,None
204,F,divorced,73.3,2,retired,tertiary,4378.06,14914.94,1372.8,None
851.789929,F,married,41.373299,1.677714,manuf,secondary,2835.934259,18547.36791,1157.421153,A
407,F,married,39.96,3,IT,secondary,2253.39,13349.16,777.23,A
961,M,single,18.71,0,government,tertiary,4871.11,23144.83,1121.04,B
219,F,divorced,28.94,0,IT,tertiary,9185.92,23511,1782.03,None
425,F,single,36.11,0,manuf,tertiary,6934.92,26534.28,1434.66,None
633.78959,F,married,56.745493,1,IT,secondary,931.115583,23376.304063,1943.768752,A
273,F,divorced,44.97,3,finance,tertiary,6695,20729.48,2259.65,None
734.521628,M,married,41.732976,0,manuf,secondary,2543.950479,10300.536527,917.417477,A
190.85029,M,single,22.416784,0,manuf,tertiary,5371.113362,25468.262122,2254.126171,B
678.408933,M,single,22.904401,0,manuf,tertiary,5963.299386,23642.752837,1431.081576,B
560,M,married,39.54,0,manuf,tertiary,4309.54,7927.33,1483.46,A
515.403314,M,single,26.040102,0.252962,legal,tertiary,6723.070705,25591.00823,2416.184778,B
569.259144,F,married,51.274678,1.815021,manuf,secondary,2916.900454,12422.156289,909.612602,A
95,F,single,21.77,0,government,professional,9074.18,45822.57,3808.06,None
204.384932,F,married,51.523567,1,manuf,tertiary,7646.145081,20430.628771,1010.13134,A
308.950326,F,married,40.771015,1,manuf,tertiary,7708.507514,20843.12717,1158.233629,A
278.092044,M,single,22.178934,0,legal,tertiary,5410.876947,25776.602856,2155.000078,B
294.726938,M,single,25.870064,0,IT,tertiary,8318.396559,11578.050017,1929.780905,B
801.06211,F,married,39.645284,2,government,secondary,1581.907133,21050.160418,1251.330041,A
271.551105,F,married,60.202373,2.857127,manuf,tertiary,4283.446597,19823.343473,1472.586249,A
412,F,divorced,42.3,3,legal,tertiary,6728.16,31189.5,3695.57,None
394.507727,M,single,25.65738,0.098393,legal,tertiary,7074.964642,25311.404386,2488.083073,B
388.508595,F,married,62.816158,1.357887,construct,secondary,3505.219341,25464.447906,1430.337987,None
375.828306,M,married,40.551817,2.58467,legal,postgrad,13493.602642,38595.63984,3718.37225,A
289.774069,M,single,27.97188,0,IT,tertiary,8445.990755,12421.318543,1910.944564,B
385.994702,F,married,40.276417,2.621269,finance,secondary,2075.393283,15922.054195,885.122475,A
511.379082,F,married,35.792913,2.086328,manuf,secondary,3202.155168,19413.610046,730.482384,A
162,M,single,34.44,0,government,secondary,2381.57,17593.71,278.01,None
119,F,single,27.97,0,government,postgrad,11814.06,39759.75,1111.54,None
478.20886,M,single,23.299183,0,IT,secondary,3017.788641,10870.391436,1427.376435,B
498.515767,F,married,47.245552,1.727521,IT,tertiary,3599.152535,27400.765214,1166.568273,A
619.631275,M,single,23.912528,0.097555,manuf,tertiary,6379.644166,22993.413759,2362.374392,B
879,F,married,39.36,2,manuf,secondary,1175.9,12520.68,956.84,None
304,M,single,28.58,0,IT,tertiary,7339.9,13364.08,1591.63,B
800.054621,F,married,33.365273,1.530592,IT,tertiary,9508.928814,28403.902618,3956.220117,A
590.132129,M,married,46.246977,0.149207,manuf,secondary,1749.360033,9062.90398,860.655305,A
452.511311,F,single,24.028126,0.686496,government,secondary,4459.323854,20141.85978,720.60922,B
679.155794,F,single,23.820957,0,government,secondary,3801.621109,17365.258252,1705.816162,B
442.590299,M,single,26.150888,0,IT,secondary,3901.136149,10970.672394,1635.789156,B
939,F,divorced,55.73,2,legal,secondary,1818.49,13067.32,1433.77,None
932.707081,F,single,22.625007,0,government,tertiary,8884.230284,26080.725585,2769.285187,B
313.646842,F,married,57.127239,2.187782,government,tertiary,4372.7525,22285.666817,2581.783787,A
344.507541,F,divorced,41.042891,1.542493,finance,tertiary,6443.504762,18315.594243,3400.220965,None
574.300948,F,single,25.877638,0,government,secondary,5008.931596,17463.746907,2797.644314,B
149,F,married,39.45,1,manuf,secondary,2417.48,11452.9,271.75,A
549.034521,F,married,57.682002,2.292761,manuf,secondary,2866.342002,12619.202732,727.855321,A
932.807012,F,single,25.686082,0,government,tertiary,8889.080241,26154.64776,2759.259525,B
541,F,single,22.18,0,IT,secondary,1978.39,24109.96,1201.7,None
213.551305,F,married,29.329006,0.726118,manuf,secondary,1522.892651,12136.100245,854.964968,A
575.422771,F,married,38.288091,1.000924,finance,tertiary,10424.977307,32869.818732,4553.380091,A
123,M,single,45.85,0,medicine,professional,12214.12,72994.93,7301.07,None
376.681838,M,single,28.364176,0,IT,tertiary,7892.190234,13599.241713,1823.556159,B
489.415445,F,single,25.4215,2.441921,legal,tertiary,7000.11549,21368.605669,2595.52427,B
168.621605,F,married,42.673404,2.59809,manuf,secondary,5461.349679,13880.579017,1014.731782,A
544.938856,F,married,46.171329,2,IT,tertiary,7420.56467,30575.051101,2038.719412,A
80,M,divorced,29.71,1,finance,tertiary,9646.94,32848.65,1905.73,B
813,F,single,30.66,0,manuf,secondary,530.51,7588.84,227.39,None
751,F,single,27.66,0,finance,tertiary,3011.28,24418.57,3522.56,None
458.712658,F,married,54.506787,1.362705,manuf,secondary,1493.570741,12359.973569,883.516345,A
995,M,single,23.43,0,medicine,tertiary,11244.15,29928.04,2289.49,B
313.627906,F,single,22.647355,1.77607,legal,tertiary,9038.64873,19620.202333,2468.564467,B
357.841588,F,married,42.603042,1.747678,construct,secondary,9115.986972,15219.989962,1771.560306,A
399,F,single,24.72,0,construct,tertiary,6724.33,30160.66,3153.15,None
535.734451,M,single,24.775629,0,legal,tertiary,5401.872245,25792.646156,1835.58423,B
113.541775,M,single,23.312807,0,legal,tertiary,5385.032934,25460.614254,2188.204454,B
519.292393,M,single,26.616652,0.000815,legal,tertiary,11591.516215,33178.960209,2568.258524,B
929.174326,F,single,22.399286,0,government,tertiary,8153.159537,26049.505461,2436.4594,B
538.238672,M,married,47.441083,1,legal,postgrad,7781.586596,41830.630209,2520.924483,A
927.439286,F,married,55.099986,0.66128,finance,secondary,1207.105581,19577.510937,1403.088945,None
715.979649,F,divorced,42.318424,1.070033,manuf,secondary,1551.216873,11390.498969,808.774712,None
261.091059,F,single,23.076902,0.404228,legal,tertiary,9354.730482,18063.484755,2909.359379,B
266.203608,F,single,25.719099,0,legal,tertiary,12596.237275,17616.703874,3276.135509,B
602.190857,M,married,42.04553,2.560698,legal,postgrad,12081.387037,38595.93525,3740.124632,A
222.422962,F,married,28.489323,0.933647,manuf,secondary,1535.643014,12202.32877,921.801037,A
567.848762,F,divorced,28.431422,0,manuf,tertiary,9412.934504,23305.210251,2508.32496,None
950.564443,M,single,23.095169,0,legal,tertiary,9028.814851,26026.759647,2686.132757,B
607.322094,F,single,24.52751,0,government,secondary,4310.373346,17684.575011,1946.052321,B
295.55532,F,single,26.547948,0,IT,tertiary,9471.841911,15191.886904,2129.68435,B
720,M,divorced,43.06,2,finance,postgrad,5475.49,15278.83,3728.35,None
82,F,married,39.88,0,manuf,secondary,3154.09,16423.29,748.04,None
772.433623,F,single,23.808433,0,government,secondary,3418.932925,16649.114917,379.345278,B
780.758139,F,single,23.766811,0,government,secondary,3173.145069,16528.460993,426.604317,B
830.565213,M,married,31.474454,1.123559,legal,postgrad,7943.187432,41736.097552,2541.022511,A
793.309351,F,single,23.814547,0,government,secondary,3436.47261,16632.091071,433.229418,B
224.321636,M,single,26.30041,0.659698,legal,tertiary,6613.028121,27438.680785,3193.019297,B
576,M,divorced,73.59,1,retired,tertiary,3435.89,12174.21,863.93,None
699.872876,F,married,42.589605,2.012148,finance,secondary,1739.701642,16031.673473,1092.010685,A
179,M,single,29.26,0,finance,tertiary,5998.49,11741.35,2034.94,None
748.30484,M,married,54.643781,2.140633,manuf,secondary,1914.053903,7983.362264,1128.145756,A
268.341406,M,single,25.306194,0,legal,tertiary,5059.218532,25177.735421,2280.762118,B
288.308671,M,single,21.901922,0.026492,legal,tertiary,6060.410566,26218.721923,2198.535426,B
590.69184,M,single,20.119002,0,IT,secondary,2648.832294,11440.456621,1488.599616,B
486.060698,M,single,27.237634,0.007954,legal,tertiary,6011.347027,28248.202411,2968.971964,B
100.405793,M,married,39.504217,0.068562,retired,tertiary,2826.373328,15354.738914,938.158531,None
561.489965,M,single,24.905908,0.416646,legal,tertiary,6632.204479,26548.083555,2908.318012,B
527,M,single,20.06,0,finance,tertiary,2431.12,26988.85,2345.84,None
573.324801,F,married,39.152283,2,legal,tertiary,5913.522984,27855.429914,1447.781725,A
210.126243,M,single,26.824991,0,IT,tertiary,8229.075237,11305.445688,1758.043792,B
426.490386,M,single,23.792196,0,manuf,tertiary,5140.442965,23977.499029,2071.277756,B
248,F,married,54.5,2,IT,secondary,1391.94,18549.12,1724.06,None
825.623148,F,married,28.927694,1.506929,IT,tertiary,10290.834175,28695.997234,3890.307701,A
223.834921,F,single,23.485486,0,legal,tertiary,10617.765335,17476.72247,3052.555631,B
376,F,widowed,81.56,2,retired,tertiary,3960.11,15056.3,679.79,None
372.613798,F,married,45.291592,1.627901,manuf,tertiary,5757.810777,33414.21376,2018.621191,A
300.019976,F,single,23.668218,0,IT,tertiary,9897.153691,15840.318656,2965.459845,B
126,M,single,26.66,0,manuf,professional,8650.53,10467.77,3871.36,None
384.239984,F,married,44.238019,2,manuf,secondary,2842.190487,10982.312486,1066.981092,None
250,M,divorced,47.78,0,medicine,postgrad,9390.82,17968.03,2414.97,None
496,M,married,45.42,4,construct,professional,1926.55,15713.06,875.48,A
743,M,widowed,61.93,1,government,tertiary,5010.56,20885.41,2227.87,None
702.472686,F,married,40.293437,2,IT,tertiary,4254.84522,28909.663764,857.88507,A
716,M,married,25.34,3,finance,tertiary,3735.53,12715.07,3315.75,None
391.215459,F,married,37.945061,2.128001,manuf,secondary,2782.117534,19458.505765,1380.710511,A
212.018471,M,married,40.06624,2.150859,manuf,secondary,2758.526764,19499.132941,1348.074833,A
434,M,single,24.35,0,manuf,secondary,2048.54,11285.16,978.51,None
155,M,divorced,45.01,1,education,postgrad,6764.74,12294.81,1840.94,None
511,F,single,25.82,0,finance,postgrad,7689.36,33416.4,1990.2,None
206.090126,F,married,30.958178,0.998916,manuf,secondary,1560.612197,11702.028858,836.233504,A
439.19258,M,single,19.898327,1.493027,government,secondary,5092.881556,20356.110548,752.184178,B
319.840673,M,married,56.830222,0.392646,manuf,tertiary,4241.828253,6806.813623,1440.710287,A
135,F,divorced,34.82,2,medicine,tertiary,6701.74,16363.95,3541.74,None
395.624475,M,single,25.014202,0.661207,legal,tertiary,6928.782837,26438.065631,2441.920674,B
511.510971,M,single,25.461709,0,legal,tertiary,10862.18749,42317.657469,2435.679817,B
537.662675,M,single,26.202701,0.402276,legal,tertiary,5912.936056,26588.387488,2589.852045,B
222,F,married,64.38,4,construct,tertiary,3532.75,24530.75,1575.74,None
321,F,married,23.88,1,legal,professional,12039.95,51404.59,3137.56,None
336.117807,F,married,42.033538,1.895801,IT,tertiary,6819.27762,28420.516606,1389.4866,A
473.399029,F,single,27.637528,0,IT,tertiary,9111.17634,14282.840112,2060.530244,B
510.477554,F,married,39.145939,2,IT,tertiary,5498.688567,27951.858878,1353.673208,A
798,F,single,26.59,0,education,tertiary,6211.77,2184,1301.12,None
357.189693,M,single,27.999236,0,IT,tertiary,8170.713626,13551.59279,1843.907271,B
43,F,single,34.23,0,government,tertiary,5011.08,39541.94,1501.54,None
503.996079,M,single,20.501849,0,manuf,tertiary,4113.746645,23454.251466,1622.632188,B
232.866813,F,single,21.946634,0.038738,government,secondary,4829.392157,20269.747421,691.297339,B
434.920784,F,married,48.732892,1.200922,finance,postgrad,6926.777831,36499.368057,2959.167653,A
40,M,single,26.9,0,manuf,tertiary,5000.87,25165.38,2360.42,B
193.088553,F,married,54.017147,1.21553,manuf,tertiary,7211.593426,20151.221138,899.63984,A
411.301815,F,married,44.225804,1.884239,IT,tertiary,6508.685662,33213.654767,1718.912079,A
805.205109,F,single,22.673021,0,government,tertiary,8943.068203,26048.94599,2765.916833,B
262,F,divorced,45.16,2,government,postgrad,7311.08,18248.45,3152.17,None
767,F,divorced,44.88,0,finance,professional,12715.7,17442.26,4972.58,None
397.522066,F,married,41.408966,2,IT,tertiary,5918.722504,28778.723022,1356.590532,A
627.543946,M,married,31.238958,1.838485,manuf,secondary,3872.537322,8645.73422,1622.020093,A
185,F,single,28.1,0,government,postgrad,7999.78,13969.58,2650.37,None
699.016129,F,married,57.331437,1,IT,secondary,941.937875,23267.219939,1748.520918,A
16.310794,M,single,28.846067,0.000123,legal,tertiary,12431.528191,32048.279952,3170.429694,B
870,F,single,20.05,0,construct,professional,5225.92,33494.77,1759.23,None
630,F,widowed,70.02,0,retired,postgrad,2446.3,33356.61,1240.91,None
519.936061,M,single,25.345338,0.172839,legal,tertiary,6631.649972,25763.802668,2404.995538,B
290.560187,M,single,24.620421,0.031969,manuf,tertiary,6132.92007,23591.210201,2328.345887,B
611.024975,F,married,54.590729,2,manuf,secondary,2531.589276,12241.287209,740.389766,A
738,F,divorced,37.84,1,IT,postgrad,5661.21,47751.32,3000.84,None
272.247306,M,single,27.517637,0.165551,legal,tertiary,6280.070888,28231.663129,2754.696137,B
259.104247,M,single,27.342526,0.554808,legal,tertiary,6937.938376,26928.389004,4771.345431,B
457,F,married,51.17,0,IT,postgrad,9308.28,30079.84,1885.25,None
932,F,married,41.64,0,education,postgrad,8762.33,14752.59,1487.77,None
490.17446,F,married,31.996199,1.718266,legal,tertiary,2744.369567,28110.038361,2411.259398,A
803.10888,M,married,29.916979,0.213395,manuf,secondary,2345.332936,9276.458081,984.886792,A
507.262776,F,married,34.395227,0.747434,manuf,secondary,2696.892544,20391.749227,1563.646399,A
473.457029,M,single,27.704453,0,IT,tertiary,7260.966641,13465.382408,1949.941527,B
415.94138,F,single,26.36916,0.592618,government,secondary,5126.994875,20281.544384,791.785778,B
469,F,single,27.94,0,IT,secondary,2987.61,13622.4,547.52,None
583.795597,M,single,27.228732,0.326033,legal,tertiary,7008.055579,26906.833789,2877.702113,B
86,F,single,22.11,0,education,tertiary,5581.19,20631.73,967.65,None
671.233393,M,married,38.02936,1.713399,medicine,postgrad,8644.350196,64424.981685,5350.628668,A
544.039516,M,single,27.207956,0.258948,legal,tertiary,6844.176452,26939.413833,2877.632128,B
691.120035,F,divorced,38.036737,0,manuf,secondary,2513.376051,6259.512581,1005.79589,None
685,M,single,35.73,0,finance,secondary,1741.13,14491.1,1045.64,None
78,M,divorced,62.99,1,finance,secondary,802.8,18040.08,2061.85,None
715.824431,F,married,40.071308,2.734387,finance,postgrad,7259.210841,36486.22194,3386.483661,A
280.209962,M,single,27.569555,0,IT,tertiary,8479.749116,12866.219411,1670.379196,B
372.044505,M,married,39.269621,1.647629,manuf,secondary,4166.558358,15731.559645,902.723764,A
488.845773,F,married,48.385907,2,IT,tertiary,6776.437778,29948.905423,1943.040359,A
845.343502,F,single,23.700398,0,government,secondary,3391.239292,16643.81607,402.965171,B
610.247837,F,married,55.700618,1.154981,IT,secondary,1304.423612,23193.976425,1905.978903,A
327.329707,M,single,23.565031,0.371686,legal,tertiary,5803.05937,26288.483795,2566.060274,B
846,M,married,34.23,0,education,postgrad,7722.27,12825.17,1486.38,None
494.996724,M,single,22.757358,0.099631,legal,tertiary,6175.696661,26408.236648,2368.895631,B
789,M,married,36.28,4,construct,postgrad,592.85,22844.59,1931.55,None
336,F,divorced,27.37,4,IT,secondary,1987.63,15818.82,1099.65,None
226,F,married,41.04,1,manuf,secondary,3826.66,19680.21,752.83,None
937.66881,F,single,23.046431,0,government,tertiary,8953.350007,26027.469657,2586.833022,B
281,F,married,28.46,2,legal,secondary,3647.41,25342.83,2610.19,None
916,F,single,37.65,0,IT,tertiary,3563.27,34287.13,2247.84,None
789.743724,F,married,36.5008,1.14802,manuf,secondary,2762.722472,11605.829197,564.831492,A
803.224875,F,married,36.933111,1.531334,IT,tertiary,9514.499475,28763.618013,4242.137502,A
214.190489,F,married,42.064753,0.731414,manuf,secondary,1521.037938,12140.763082,1090.739898,A
601.59587,M,married,46.579349,0.691878,legal,postgrad,8991.601775,39670.95943,3462.870738,A
759,F,married,37.61,1,legal,professional,4147.2,57314.44,8138.31,A
635.201942,F,single,24.719784,0,government,tertiary,8890.71312,26040.251864,2756.069861,B
839.260942,F,single,23.676049,0,government,secondary,3359.071905,16645.703594,381.699724,B
376.167443,F,married,55.51811,2.305536,retired,tertiary,3902.627659,15190.644728,726.051176,None
449.345383,F,married,39.221347,1.94573,manuf,secondary,2793.4196,18636.811382,952.579482,A
180.212412,F,married,58.666156,1.586915,construct,secondary,8315.773343,14023.218845,2000.723514,A
327.826323,F,divorced,56.267637,1.105007,retired,secondary,1503.719633,10078.472407,839.763367,None
180.565654,M,married,39.834727,3.116152,manuf,secondary,4258.280414,15050.47562,1011.451763,A
222.874178,F,single,22.890461,0,legal,tertiary,11039.2942,17652.116885,2844.308182,B
278.049138,M,single,26.642686,0.008814,legal,tertiary,9568.247042,46170.417164,2553.369865,B
438.518028,F,single,25.423761,0.743576,government,secondary,4480.844436,19736.707035,847.72731,B
781,M,married,35.65,0,medicine,tertiary,7085.18,32249.38,2389.03,None
745.144406,M,married,28.25419,1.00557,medicine,postgrad,6929.03918,54955.000481,6387.886952,A
